chr	start	end	interval_id	num_peaks	num_samples	DME-4_R1.mLb.clN.bool	PDR-4_R1.mLb.clN.bool	UBR-18_R1.mLb.clN.bool	UVR-11_R1.mLb.clN.bool	UVR-14_R1.mLb.clN.bool	DME-4_R1.mLb.clN.fc	PDR-4_R1.mLb.clN.fc	UBR-18_R1.mLb.clN.fc	UVR-11_R1.mLb.clN.fc	UVR-14_R1.mLb.clN.fc	DME-4_R1.mLb.clN.qval	PDR-4_R1.mLb.clN.qval	UBR-18_R1.mLb.clN.qval	UVR-11_R1.mLb.clN.qval	UVR-14_R1.mLb.clN.qval	DME-4_R1.mLb.clN.pval	PDR-4_R1.mLb.clN.pval	UBR-18_R1.mLb.clN.pval	UVR-11_R1.mLb.clN.pval	UVR-14_R1.mLb.clN.pval	DME-4_R1.mLb.clN.start	PDR-4_R1.mLb.clN.start	UBR-18_R1.mLb.clN.start	UVR-11_R1.mLb.clN.start	UVR-14_R1.mLb.clN.start	DME-4_R1.mLb.clN.end	PDR-4_R1.mLb.clN.end	UBR-18_R1.mLb.clN.end	UVR-11_R1.mLb.clN.end	UVR-14_R1.mLb.clN.end	DME-4_R1.mLb.clN.summit	PDR-4_R1.mLb.clN.summit	UBR-18_R1.mLb.clN.summit	UVR-11_R1.mLb.clN.summit	UVR-14_R1.mLb.clN.summit
chr7	32890671	32891158	Interval_14348	2	2	TRUE	FALSE	TRUE	FALSE	FALSE	5.24659	NA	3.83166	NA	NA	5.17474	NA	3.25703	NA	NA	8.83145	NA	6.3272	NA	NA	32890692	NA	32890671	NA	NA	32891032	NA	32891158	NA	NA	26	NA	17	NA	NA
chr7	32891997	32892458	Interval_14349	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	5.15684	4.66873	NA	NA	NA	7.0489	5.52308	NA	NA	NA	10.3898	8.77425	NA	NA	NA	32891997	32892069	NA	NA	NA	32892458	32892365	NA	NA	NA	119	19	NA	NA
chr7	32905386	32905602	Interval_14350	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.30027	NA	NA	NA	NA	5.06405	NA	NA	NA	NA	8.26967	NA	NA	NA	NA	32905386	NA	NA	NA	NA	32905602	NA	NA	NA	NA	127	NA	NA	NA
chr7	32942546	32943269	Interval_14351	3	3	TRUE	TRUE	FALSE	TRUE	FALSE	4.49386	4.74678	NA	4.22305	NA	2.61223	3.71215	NA	3.02559	NA	5.93916	6.80651	NA	6.23239	NA	32942881	32942546	NA	32942657	NA	32943176	32943269	NA	32942909	NA	241	109	NA	204	NA
chr7	33040889	33041086	Interval_14352	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	9.3774	NA	NA	NA	NA	15.4923	NA	NA	NA	NA	19.2863	NA	NA	NA	NA	33040889	NA	NA	NA	NA	33041086	NA	NA	NA	NA	90	NA	NA	NA
chr7	33050438	33050702	Interval_14353	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.87546	NA	NA	NA	NA	4.13489	NA	NA	NA	NA	7.28678	NA	NA	NA	NA	33050438	NA	NA	NA	NA	33050702	NA	NA	NA	NA	184	NA	NA
chr7	33062552	33063278	Interval_14354	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.67293	11.9214	11.6746	8.86275	8.44909	13.3521	35.9758	32.9156	19.9165	13.3331	17.7715	40.6245	37.4443	24.2719	17.6984	33062552	33062578	33062556	33062623	33062593	33063235	33063278	33063251	33063234	33063198	430	546	537	295	478
chr7	33129032	33129938	Interval_14355	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	10.8858	13.4632	11.852	10.0641	11.4304	21.5146	39.8807	33.9179	27.372	26.1748	26.4259	44.6668	38.4837	32.0284	31.1465	33129032	33129036	33129033	33129054	33129135	33129608	33129788	33129643	33129617	33129938	427	426	459	439	167
chr7	33707573	33707776	Interval_14356	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.38799	NA	NA	NA	NA	3.18996	NA	NA	NA	NA	6.2392	NA	NA	NA	NA	33707573	NA	NA	NA	NA	33707776	NA	NA	NA	NA	22	NA	NA	NA
chr7	33895481	33895744	Interval_14357	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.20453	NA	NA	NA	NA	4.91966	NA	NA	NA	NA	8.11505	NA	NA	NA	NA	33895481	NA	NA	NA	NA	33895744	NA	NA	NA	NA	82	NA	NA	NA
chr7	34457426	34457723	Interval_14358	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.46917	NA	NA	NA	NA	3.28686	NA	NA	NA	NA	6.36786	NA	NA	NA	NA	34457426	NA	NA	NA	NA	34457723	NA	NA	NA	NA	199	NA	NA
chr7	35037505	35038120	Interval_14359	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.75308	5.33046	4.32293	5.15737	5.44462	3.87662	7.36775	5.4434	7.81929	6.78319	7.37979	10.7277	8.68984	11.4502	10.5823	35037795	35037857	35037877	35037505	35037552	35038043	35038108	35038066	35038120	35038066	200	156	90	534	413
chr7	35378169	35378496	Interval_14360	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.69843	NA	NA	NA	NA	2.1789	NA	NA	NA	NA	5.13232	NA	NA	NA	NA	35378169	NA	NA	NA	NA	35378496	NA	NA	NA	NA	91	NA	NA
chr7	35694856	35695518	Interval_14361	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	3.63276	7.74961	7.41296	7.0044	5.25721	1.84013	14.1844	13.1242	14.2602	5.21102	5.02506	17.9171	16.7996	18.3128	8.84939	35694856	35694875	35694898	35694897	35694915	35695145	35695518	35695219	35695426	35695296	158	261	252	314	294
chr7	35800637	35801475	Interval_14362	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.59825	9.86135	9.83463	8.27977	6.97685	14.5734	23.8702	26.6364	22.7767	11.7255	19.0848	28.0342	30.9193	27.2586	15.963	35800637	35800791	35800863	35800926	35800928	35801259	35801416	35801474	35801410	35801475	362	279	213	167	121
chr7	36016934	36017172	Interval_14363	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.90718	NA	NA	NA	NA	2.78941	NA	NA	NA	NA	5.95826	NA	NA	NA	NA	36016934	NA	NA	NA	NA	36017172	NA	NA	NA	NA	126	NA
chr7	36119222	36119482	Interval_14364	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.67739	NA	NA	NA	NA	4.77888	NA	NA	NA	NA	8.16277	NA	NA	NA	NA	36119222	NA	NA	NA	NA	36119482	NA	NA	NA	NA	214	NA
chr7	36152674	36153223	Interval_14365	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.9661	13.3567	11.8017	8.87713	9.20146	12.9223	52.8647	44.754	35.0391	22.9033	17.3099	57.972	49.668	39.879	27.7763	36152788	36152715	36152674	36152730	36152895	36153158	36153223	36153175	36153215	36153185	259	360	355	324	226
chr7	36283893	36284142	Interval_14366	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.70742	NA	NA	NA	NA	2.20009	NA	NA	NA	NA	5.14699	NA	NA	NA	NA	36283893	NA	NA	NA	NA	36284142	NA	NA	NA	NA	124	NA	NA	NA
chr7	36367015	36367545	Interval_14367	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	11.9198	10.2302	NA	NA	NA	25.2876	19.5252	NA	NA	NA	29.5125	23.4974	NA	NA	NA	36367157	36367015	NA	NA	NA	36367545	36367371	NA	NA	NA	110	254	NA	NA
chr7	36418399	36418568	Interval_14368	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.06289	NA	NA	NA	NA	2.48483	NA	NA	NA	NA	5.4859	NA	NA	NA	NA	36418399	NA	NA	NA	NA	36418568	NA	NA	NA	NA	71	NA	NA
chr7	36724284	36724563	Interval_14369	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	6.33691	6.01769	NA	NA	NA	7.63385	7.84442	NA	NA	NA	11.0105	11.2393	NA	NA	NA	36724284	36724288	NA	NA	NA	36724563	36724563	NA	NA	NA	149	215	NA	NA
chr7	36784951	36785235	Interval_14370	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	5.13364	4.89007	NA	NA	NA	5.40981	5.00905	NA	NA	NA	8.64008	8.22333	NA	NA	NA	36784951	36784997	NA	NA	NA	36785235	36785191	NA	NA	NA	76	30	NA	NA
chr7	37342713	37342925	Interval_14371	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.91719	NA	NA	NA	NA	4.47225	NA	NA	NA	NA	7.64843	NA	NA	NA	NA	37342713	NA	NA	NA	NA	37342925	NA	NA	NA	NA	164	NA	NA
chr7	37353077	37353915	Interval_14372	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.0667	4.27347	3.32686	5.27452	NA	7.92892	3.48649	1.57393	5.23802	NA	11.3249	6.58267	4.51955	8.8786	NA	37353077	37353486	37353131	37353138	NA	37353915	37353716	37353398	37353800	NA	682	210	107	510
chr7	37448574	37449293	Interval_14373	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	5.80203	5.82136	4.92603	5.28431	NA	7.49164	8.97524	6.10203	4.66335	NA	10.86	12.436	9.59705	8.24392	NA	37448574	37448947	37448948	37448898	NA	37449283	37449293	37449293	37449252	NA	363	207	240	19
chr7	37786900	37787133	Interval_14374	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.77795	NA	NA	NA	NA	2.18449	NA	NA	NA	NA	5.26169	NA	NA	NA	NA	37786900	NA	NA	NA	NA	37787133	NA	NA	NA	NA	80	NA
chr7	37921243	37921428	Interval_14375	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.77037	NA	NA	NA	NA	2.08444	NA	NA	NA	NA	5.02693	NA	NA	NA	NA	37921243	NA	NA	NA	NA	37921428	NA	NA	NA	NA	112	NA	NA
chr7	38054199	38054462	Interval_14376	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	38054199	NA	NA	NA	NA	38054462	NA	NA	NA	NA	235	NA	NA	NA
chr7	38177873	38178789	Interval_14377	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	8.14837	9.07798	7.12507	8.37729	NA	13.4754	17.5435	13.6241	14.1537	NA	17.1737	21.4257	17.6391	18.5781	NA	38178079	38177873	38177986	38178069	NA	38178789	38178451	38178583	38178496	NA	141	280	180	67
chr7	38232588	38233347	Interval_14378	3	3	FALSE	TRUE	TRUE	FALSE	TRUE	NA	7.29083	6.45085	NA	5.07204	NA	14.6949	8.17387	NA	4.35581	NA	18.4524	11.5889	NA	7.90042	NA	38232588	38232981	NA	38232906	NA	38233347	38233337	NA	38233263	NA	552	202	NA	282
chr7	38317491	38317804	Interval_14379	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.14819	4.35605	NA	NA	NA	4.82332	3.4707	NA	NA	NA	8.02387	6.72139	NA	NA	NA	38317491	38317560	NA	NA	NA	38317799	38317804	NA	NA	NA	136	91	NA
chr7	38335386	38335867	Interval_14380	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	4.69197	6.47632	5.79728	NA	NA	3.63235	8.59401	6.91614	NA	NA	6.72002	12.0319	10.4776	NA	NA	38335561	38335386	38335622	NA	NA	38335850	38335852	38335867	NA	NA	150	241	121	NA
chr7	38349536	38349780	Interval_14381	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	3.63938	NA	NA	NA	NA	1.3409	NA	NA	NA	NA	4.43663	NA	NA	NA	NA	38349536	NA	NA	NA	NA	38349780	NA	NA	NA	NA	157
chr7	38363377	38363597	Interval_14382	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.20225	NA	NA	NA	NA	3.13843	NA	NA	NA	NA	6.1983	NA	NA	NA	NA	38363377	NA	NA	NA	NA	38363597	NA	NA	NA	NA	196	NA	NA
chr7	38603900	38604248	Interval_14383	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.86618	NA	NA	NA	NA	3.88189	NA	NA	NA	NA	6.99486	NA	NA	NA	NA	38603900	NA	NA	NA	NA	38604248	NA	NA	NA	NA	188	NA	NA	NA
chr7	38629254	38629476	Interval_14384	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.61287	NA	NA	NA	NA	3.74838	NA	NA	NA	NA	6.86526	NA	NA	NA	NA	38629254	NA	NA	NA	NA	38629476	NA	NA	NA	NA	51	NA	NA
chr7	38655978	38656244	Interval_14385	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.4238	NA	NA	NA	NA	3.01489	NA	NA	NA	NA	6.04949	NA	NA	NA	NA	38655978	NA	NA	NA	NA	38656244	NA	NA	NA	NA	225	NA	NA	NA
chr7	38908928	38909305	Interval_14386	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	7.25123	NA	NA	NA	NA	9.43299	NA	NA	NA	NA	12.9162	NA	NA	NA	NA	38908928	NA	NA	NA	NA	38909305	NA	NA	NA	NA	262	NA	NA	NA
chr7	39566274	39566952	Interval_14387	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.28175	4.6267	NA	NA	NA	5.02102	4.14307	NA	NA	NA	8.23979	7.46518	NA	NA	NA	39566274	39566298	NA	NA	NA	39566608	39566952	NA	NA	NA	25	25	NA
chr7	39623263	39623837	Interval_14388	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	6.17831	7.47168	6.04284	5.15252	NA	5.9369	10.5944	7.52209	6.18416	NA	9.67905	14.1418	10.8989	9.68625	NA	39623370	39623263	39623319	39623277	NA	39623765	39623837	39623705	39623662	NA	80	269	280	184	NA
chr7	39733129	39733717	Interval_14389	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.78918	7.49184	5.87404	5.61522	6.10797	16.2556	13.2603	9.07349	8.71258	8.24898	20.8907	16.9485	12.5392	12.409	12.187	39733215	39733308	39733159	39733129	39733266	39733604	39733652	39733717	39733704	39733599	215	117	264	262	157
chr7	39949147	39950262	Interval_14390	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.66084	8.46475	8.91612	8.37888	6.92898	13.1524	28.7428	31.5928	32.384	15.0447	17.5569	33.1122	36.0709	37.1712	19.5309	39949320	39949162	39949147	39949305	39949152	39949823	39950262	39950234	39950201	39949903	321	377	504	191	256
chr7	40134138	40135041	Interval_14391	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.40161	8.58759	7.39243	7.16073	7.05906	14.1961	14.2043	14.444	14.5805	10.2072	18.6818	17.9381	18.1844	18.6501	14.3189	40134378	40134138	40134403	40134460	40134590	40134985	40135022	40135003	40135041	40134935	378	758	468	437	267
chr7	40551743	40552161	Interval_14392	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	5.13343	NA	NA	NA	NA	5.21939	NA	NA	NA	NA	8.63973	NA	NA	NA	NA	40551743	NA	NA	NA	NA	40552161	NA	NA	NA	NA	365	NA
chr7	40599166	40599434	Interval_14393	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.79507	NA	NA	NA	NA	1.95946	NA	NA	NA	NA	4.85752	NA	NA	NA	NA	40599166	NA	NA	NA	NA	40599434	NA	NA	NA	NA	27	NA	NA	NA
chr7	40843718	40843921	Interval_14394	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	3.63938	NA	NA	NA	NA	1.3409	NA	NA	NA	NA	4.43663	NA	NA	NA	NA	40843718	NA	NA	NA	NA	40843921	NA	NA	NA	NA	18
chr7	41485441	41485656	Interval_14395	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	3.98142	NA	NA	NA	NA	2.19803	NA	NA	NA	NA	5.14457	NA	NA	NA	NA	41485441	NA	NA	NA	NA	41485656	NA	NA	NA	NA	43	NA	NA	NA
chr7	41705281	41705511	Interval_14396	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	3.80882	NA	NA	NA	NA	2.4184	NA	NA	NA	NA	5.54626	NA	NA	NA	NA	41705281	NA	NA	NA	NA	41705511	NA	NA	NA	NA	215	NA
chr7	41881474	41882077	Interval_14397	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.72988	6.11338	6.18713	5.5931	NA	10.2043	9.90065	9.39842	6.69716	NA	13.7306	13.4103	13.1444	10.488	NA	41881474	41881735	41881741	41881734	NA	41882054	41881986	41881986	41882077	NA	313	81	201	221
chr7	42570744	42570958	Interval_14398	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	5.45907	NA	NA	NA	NA	4.63863	NA	NA	NA	NA	8.21676	NA	NA	NA	NA	42570744	NA	NA	NA	NA	42570958	NA	NA	NA	NA	132
chr7	42714468	42714645	Interval_14399	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.93377	NA	NA	NA	NA	2.51019	NA	NA	NA	NA	5.51367	NA	NA	NA	NA	42714468	NA	NA	NA	NA	42714645	NA	NA	NA	NA	105	NA	NA
chr7	42911872	42912341	Interval_14400	3	3	TRUE	TRUE	TRUE	FALSE	FALSE	4.78138	8.98151	4.943	NA	NA	3.66274	16.3473	5.39396	NA	NA	7.1361	20.1802	8.637	NA	NA	42912029	42911872	42911997	NA	NA	42912332	42912341	42912221	NA	NA	96	216	60	NA	NA
chr7	42931962	42932549	Interval_14401	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.29731	11.4185	11.1385	10.9241	8.22256	16.6241	27.4418	29.3418	27.9833	13.8951	21.282	31.7579	33.7333	32.6576	18.2984	42932119	42931992	42931962	42932157	42932138	42932523	42932407	42932549	42932407	42932517	159	290	319	118	52
chr7	43529167	43529339	Interval_14402	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	4.27842	NA	NA	NA	NA	3.25317	NA	NA	NA	NA	6.32293	NA	NA	NA	NA	43529167	NA	NA	NA	NA	43529339	NA	NA	NA	NA	86	NA	NA
chr7	43572589	43572820	Interval_14403	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.72402	NA	NA	NA	NA	4.29515	NA	NA	NA	NA	7.63016	NA	NA	NA	NA	43572589	NA	NA	NA	NA	43572820	NA	NA	NA	NA	32	NA
chr7	43582768	43583843	Interval_14404	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	7.00616	6.8644	3.27899	5.90383	NA	11.519	12.5459	1.63835	7.55281	NA	15.1158	16.1929	4.63999	11.4235	NA	43582768	43582787	43583587	43582810	NA	43583644	43583099	43583843	43583047	NA	150	130	8	73
chr7	43649788	43650021	Interval_14405	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.48048	NA	NA	NA	NA	3.56904	NA	NA	NA	NA	6.65145	NA	NA	NA	NA	43649788	NA	NA	NA	NA	43650021	NA	NA	NA	NA	151	NA	NA	NA
chr7	43729293	43729784	Interval_14406	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.9943	5.67579	NA	NA	NA	7.0891	7.06328	NA	NA	NA	10.4408	10.6358	NA	NA	NA	43729293	43729293	NA	NA	NA	43729596	43729784	NA	NA	NA	182	186	NA
chr7	43758556	43758916	Interval_14407	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	4.86618	NA	NA	NA	NA	3.88189	NA	NA	NA	NA	6.99486	NA	NA	NA	NA	43758556	NA	NA	NA	NA	43758916	NA	NA	NA	NA	103	NA	NA	NA
chr7	43838836	43839119	Interval_14408	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	6.54938	NA	NA	NA	NA	7.60535	NA	NA	NA	NA	10.9802	NA	NA	NA	NA	43838836	NA	NA	NA	NA	43839119	NA	NA	NA	NA	222	NA	NA	NA
chr7	43869464	43869884	Interval_14409	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.8342	8.72843	7.23128	6.04581	5.12278	9.00694	16.4137	12.7946	9.1437	5.00371	13.0593	20.2498	16.4538	12.8729	8.62162	43869465	43869467	43869465	43869464	43869493	43869833	43869870	43869884	43869700	43869848	119	76	204	61	87
chr7	43926404	43926834	Interval_14410	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	NA	6.29194	5.74851	5.53759	4.40822	NA	7.56316	7.04432	7.17425	3.13584	NA	10.9361	10.3933	10.7548	6.53429	NA	43926426	43926404	43926442	43926423	NA	43926834	43926788	43926737	43926674	NA	287	291	48	103
chr7	44018998	44019431	Interval_14411	4	4	TRUE	TRUE	TRUE	TRUE	FALSE	4.9354	11.4398	10.2128	6.90492	NA	4.69887	28.0935	23.9868	13.6238	NA	8.30134	32.4363	28.1551	17.6385	NA	44019159	44019118	44018998	44019103	NA	44019410	44019426	44019431	44019414	NA	85	121	241	193	NA
chr7	44039168	44039476	Interval_14412	3	3	FALSE	TRUE	TRUE	FALSE	TRUE	NA	4.94407	5.90071	NA	5.76893	NA	4.81243	8.37916	NA	6.64272	NA	7.99997	11.8059	NA	10.4286	NA	44039272	44039220	NA	44039168	NA	44039464	44039476	NA	44039444	NA	127	149	NA	101
chr7	44040431	44040701	Interval_14413	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.36271	NA	NA	NA	NA	5.34342	NA	NA	NA	NA	8.77419	NA	NA	NA	NA	44040431	NA	NA	NA	NA	44040701	NA	NA	NA	NA	148	NA
chr7	44044436	44044742	Interval_14414	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.87501	NA	NA	NA	NA	6.90851	NA	NA	NA	NA	10.2408	NA	NA	NA	NA	44044436	NA	NA	NA	NA	44044742	NA	NA	NA	NA	237	NA	NA	NA
chr7	44046675	44046970	Interval_14415	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.45956	NA	NA	NA	NA	5.81234	NA	NA	NA	NA	9.28535	NA	NA	NA	NA	44046675	NA	NA	NA	NA	44046970	NA	NA	NA	NA	120	NA
chr7	44082379	44082814	Interval_14416	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	8.58707	9.87016	10.4645	6.72902	6.6457	17.8956	27.2827	35.0955	16.6842	10.7197	22.6274	31.591	39.7033	20.8742	14.8743	44082553	44082572	44082379	44082476	44082576	44082809	44082809	44082814	44082807	44082811	137	78	271	198	180
chr7	44123299	44123930	Interval_14417	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	6.59189	10.9625	8.51347	6.78739	5.5931	9.39363	30.1988	17.036	13.3855	6.69716	13.4808	34.623	20.8959	17.3859	10.488	44123387	44123315	44123299	44123322	44123381	44123711	44123930	44123918	44123763	44123772	239	310	361	282	268
chr7	44173780	44173996	Interval_14418	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	3.7228	NA	NA	NA	NA	2.01717	NA	NA	NA	NA	4.95194	NA	NA	NA	NA	44173780	NA	NA	NA	NA	44173996	NA	NA	NA	NA	120	NA	NA
chr7	44200784	44201035	Interval_14419	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	8.43348	9.67928	NA	NA	NA	12.5567	17.5293	NA	NA	NA	16.2086	21.4107	NA	NA	NA	44200784	44200834	NA	NA	NA	44201035	44201025	NA	NA	NA	121	104	NA	NA
chr7	44367805	44368096	Interval_14420	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	4.57498	NA	NA	NA	NA	3.7944	NA	NA	NA	NA	7.08607	NA	NA	NA	NA	44367805	NA	NA	NA	NA	44368096	NA	NA	NA	NA	193	NA
chr7	44460412	44460645	Interval_14421	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	7.54372	NA	NA	NA	NA	11.1345	NA	NA	NA	NA	14.7118	NA	NA	NA	NA	44460412	NA	NA	NA	NA	44460645	NA	NA	NA	NA	96	NA	NA	NA
chr7	44490216	44491191	Interval_14422	3	3	FALSE	TRUE	TRUE	TRUE	FALSE	NA	4.55725	5.73923	4.38659	NA	NA	3.68376	6.68598	3.51743	NA	NA	6.77556	10.0119	6.77253	NA	NA	44490216	44490382	44490492	NA	NA	44491191	44490899	44491038	NA	NA	234	212	124	NA
chr7	44573891	44574293	Interval_14423	2	2	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	5.80395	4.43494	NA	NA	NA	7.48853	4.37917	NA	NA	NA	10.8635	7.72141	NA	NA	NA	44573891	44573999	NA	NA	NA	44574131	44574293	NA	NA	NA	55	64	NA
chr7	44581979	44582643	Interval_14424	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	7.21185	11.0359	11.1292	9.70611	8.28798	10.8247	29.7426	32.9996	27.7251	15.9126	15.0398	34.1497	37.5318	32.3919	20.4588	44581994	44581979	44582009	44582113	44582102	44582459	44582643	44582597	44582539	44582520	226	366	321	232	228
chr7	44606395	44607076	Interval_14425	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	10.784	12.3179	13.1826	9.33253	10.0276	25.452	45.4085	47.552	32.4718	25.7878	30.5079	50.3534	52.5372	37.2608	30.7519	44606396	44606415	44606395	44606423	44606401	44607046	44607051	44607076	44607032	44607023	217	198	400	158	416
chr7	44631342	44631702	Interval_14426	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	NA	5.05558	NA	NA	NA	NA	5.28547	NA	NA	NA	NA	8.50715	NA	NA	NA	NA	44631342	NA	NA	NA	NA	44631702	NA	NA	NA	NA	312	NA	NA	NA
chr7	44638205	44638448	Interval_14427	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	7.89043	NA	NA	NA	NA	13.0471	NA	NA	NA	NA	16.7187	NA	NA	NA	NA	44638205	NA	NA	NA	NA	44638448	NA	NA	NA	NA	65	NA	NA
chr7	44748449	44748850	Interval_14428	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	4.42391	8.45447	7.57308	5.37108	4.88638	3.15258	15.4369	12.9574	7.8986	4.92816	6.55975	19.2282	16.6247	11.5353	8.53667	44748535	44748449	44748475	44748481	44748477	44748821	44748848	44748850	44748823	44748822	104	195	162	95	55
chr7	44796214	44797524	Interval_14429	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.13007	8.27018	7.08634	5.6446	6.01279	15.8403	18.0668	12.9668	9.1256	7.37745	20.4447	21.978	16.6345	12.8537	11.2308	44796530	44796435	44796410	44796214	44796387	44796825	44797524	44796951	44796898	44796738	65	136	144	354	239
chr7	44847518	44848615	Interval_14430	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	9.7684	8.62761	11.9458	9.11138	7.88056	20.1036	22.9023	41.2154	25.2446	16.5732	24.9489	27.0243	46.025	29.828	21.1613	44848075	44847518	44847824	44847783	44848073	44848615	44848465	44848417	44848421	44848441	261	719	408	467	183
chr7	44885481	44886041	Interval_14431	5	5	TRUE	TRUE	TRUE	TRUE	TRUE	5.74247	10.9722	10.1691	8.21164	5.12278	6.57576	26.6027	25.0462	19.1015	5.00371	10.3828	30.8825	29.2602	23.4168	8.62162	44885527	44885486	44885481	44885517	44885662	44885791	44885989	44885964	44886041	44885890	95	202	262	145	13
chr7	44978762	44979552	Interval_14432	2	2	FALSE	TRUE	TRUE	FALSE	FALSE	NA	4.8558	3.9886	NA	NA	NA	5.86744	4.01515	NA	NA	NA	9.13125	7.15246	NA	NA	NA	44978762	44978892	NA	NA	NA	44979217	44979552	NA	NA	NA	392	228	NA	NA
