Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UBR.18_R1.mLb.clN.bam.raw	PDR.4_R1.mLb.clN.bam.raw	UBR.18_R1.mLb.clN.bam.pseudo	PDR.4_R1.mLb.clN.bam.pseudo
Interval_15666	chr8	126569778	126570065	+	288	5.87862194586639	-2.11201675151531	2.53752612255303	-0.832313304183993	0.405232122989257	1	3	12	2.20590912975991	9.53608385537648
Interval_15667	chr8	127734125	127734433	+	309	23.29492219948	-0.208238725415559	1.19920738061183	-0.173646967807449	0.862142917739011	1	29	31	21.3237882543458	24.6348832930559
Interval_15668	chr8	127735256	127735670	+	415	41.8898844707334	0.240278087649288	0.882483932315869	0.272274745012904	0.7854107734759	1	60	47	44.1181825951983	37.3496617668912
Interval_15669	chr8	127992923	127993403	+	481	26.2101122987327	0.303013783850545	1.06612292655528	0.284220305466654	0.77624155534744	1	48	36	35.2945460761586	28.6082515661294
Interval_15670	chr8	128011526	128011873	+	348	4.90797107754135	3.47292082198375	3.01454953425773	1.15205299581813	0.249299296660465	1	12	1	8.82363651903966	0.794673654614706
Interval_15671	chr8	128250964	128251628	+	665	19.9582170615786	0.64004839858157	1.27884251181248	0.500490398676566	0.616729815055979	1	32	19	23.5296973841058	15.0987994376794
Interval_15672	chr8	129807887	129808068	+	182	4.32016345828512	-1.37505238872851	2.9658229041592	-0.463632668963534	0.64291094434056	1	5	12	3.67651521626652	9.53608385537648
Interval_15673	chr8	129939610	129940246	+	637	39.6686188185073	-0.685758561622033	0.85589055000251	-0.801222260977203	0.423002986090679	1	43	64	31.6180308598921	50.8591138953412
Interval_15674	chr8	129971797	129972129	+	333	7.39257105254143	-0.334415286869154	2.04892440094338	-0.163215044300892	0.870349121400367	1	12	14	8.82363651903966	11.1254311646059
Interval_15675	chr8	129994852	129995380	+	529	20.2964288394262	-0.112023475143988	1.2336187772166	-0.0908088278266526	0.927644495444958	1	29	29	21.3237882543458	23.0455359838265
Interval_15676	chr8	130015425	130015638	+	214	9.40875546624784	1.47293622820445	1.87264624597793	0.786553376735207	0.431543361194739	1	15	5	11.0295456487996	3.97336827307353
Interval_15677	chr8	130016425	130016673	+	249	19.9163114880498	0.851449874818156	1.25359170100395	0.679208289378641	0.497005895755057	1	39	20	28.6768186868789	15.8934730922941
Interval_15678	chr8	130045879	130046197	+	319	12.5885800796894	-1.00510685196223	1.6688944472905	-0.602259090497934	0.547001687615483	1	7	13	5.14712130277313	10.3307575099912
Interval_15679	chr8	130068412	130068595	+	184	10.4066390836554	-0.112023392057426	1.73072819836756	-0.0647261610246415	0.948392033007612	1	13	13	9.55893956229296	10.3307575099912
Interval_15680	chr8	130523255	130523486	+	232	5.965749971694	-0.401529122328389	2.34481670981555	-0.171241155288412	0.864034148150141	1	9	11	6.61772738927974	8.74141020076177
Interval_15681	chr8	131903812	131904506	+	695	32.7344132317091	0.0484410867322267	0.966888459500413	0.0500999740520804	0.960042720417268	1	38	34	27.9415156436256	27.0189042569
Interval_15682	chr8	132760428	132760803	+	376	18.9325062326156	-0.334415680821359	1.30113852522057	-0.257017738187921	0.797165079840274	1	18	21	13.2354547785595	16.6881467469088
Interval_15683	chr8	132775023	132775756	+	734	38.7930275618749	0.21603055654314	0.867270396929966	0.249092505991053	0.803289226152414	1	59	47	43.382879551945	37.3496617668912
Interval_15684	chr8	133059991	133060572	+	582	20.5857781976421	-0.0689547853592458	1.22240049084488	-0.0564093240109766	0.955015729297432	1	34	33	25.0003034706124	26.2242306022853
Interval_15685	chr8	133068542	133068841	+	300	15.7093850693258	0.119301875171986	1.41133184305265	0.0845314131890773	0.932633928099667	1	27	23	19.8531821678392	18.2774940561382
Interval_15686	chr8	133072328	133072514	+	187	4.64236391181056	2.00344527717924	2.85755350737259	0.701105078876135	0.483237440993212	1	13	3	9.55893956229296	2.38402096384412
Interval_15687	chr8	133138901	133139375	+	475	24.5851091913523	0.218124910932626	1.11688711872085	0.195297185612133	0.845160300208558	1	44	35	32.3533339031454	27.8135779115147
Interval_15688	chr8	133297131	133297736	+	606	78.5295085710961	0.350082129392315	0.611602674455518	0.572401240239796	0.567050175817494	1	135	98	99.2659108391962	77.8780181522412
Interval_15689	chr8	133499048	133499748	+	701	34.1651174228682	-0.167518598614783	0.944545754821439	-0.177353609139296	0.859230644138641	1	51	53	37.5004552059185	42.1177036945794
Interval_15690	chr8	133505227	133505570	+	344	14.6359649808447	0.835508085304789	1.47616880613549	0.565997656793799	0.571395373409265	1	27	14	19.8531821678392	11.1254311646059
Interval_15691	chr8	133526667	133527190	+	524	23.7750920587132	-0.43395134992943	1.17713541731959	-0.368650321402753	0.712388382220448	1	24	30	17.6472730380793	23.8402096384412
Interval_15692	chr8	133571890	133572363	+	474	22.9528334681705	0.435463950538847	1.15559927594772	0.376829546022101	0.706300282048835	1	38	26	27.9415156436256	20.6615150199824
Interval_15693	chr8	133899430	133899780	+	351	16.5453567960104	0.735972436948988	1.42892730342831	0.515052399924913	0.606516403912411	1	18	10	13.2354547785595	7.94673654614706
Interval_15694	chr8	134043723	134043967	+	245	7.99937121388144	0.52540528364431	2.01548882789873	0.260683798576089	0.794336361045336	1	14	9	10.2942426055463	7.15206289153236
Interval_15695	chr8	134712650	134713544	+	895	56.8118314027423	-0.331589856236761	0.709875989020219	-0.467109553450914	0.640421499455927	1	73	85	53.6771221574913	67.54726064225
Interval_15696	chr8	134832235	134832749	+	515	76.622435921258	-0.126670311617304	0.624549366478923	-0.20281873365983	0.839276714902266	1	98	99	72.0596982388239	78.6726918068559
Interval_15697	chr8	134886273	134886652	+	380	7.35311204573313	-0.597449017952534	2.19150172308108	-0.272620829662213	0.785144698498061	1	5	7	3.67651521626652	5.56271558230294
Interval_15698	chr8	135064875	135065082	+	208	3.97975237471091	0.472936005687477	3.36842884709633	0.140402551799531	0.888341941780672	1	3	2	2.20590912975991	1.58934730922941
Interval_15699	chr8	135472280	135472465	+	186	5.41328932188071	1.20990073773398	2.52084217054827	0.479958940654677	0.631256589185865	1	15	6	11.0295456487996	4.76804192768824
Interval_15700	chr8	135936951	135937146	+	196	4.99773927650138	0.665581731894962	2.65438177105685	0.25074830574577	0.802008710867571	1	12	7	8.82363651903966	5.56271558230294
Interval_15701	chr8	135975426	135975636	+	211	4.95127383563134	-0.112023136697671	2.75038334213399	-0.0407300084252085	0.967511138175089	1	5	5	3.67651521626652	3.97336827307353
Interval_15702	chr8	136475229	136475441	+	213	2.87308274132884	-1.69697092864758	4.63254136646895	-0.36631533199693	0.714129790236962	1	1	3	0.735303043253305	2.38402096384412
Interval_15703	chr8	136945026	136945407	+	382	4.59283457328601	-1.69697979649076	2.84760715728478	-0.595931848306228	0.551220756059224	1	4	12	2.94121217301322	9.53608385537648
Interval_15704	chr8	137662906	137663093	+	188	5.14876767491038	-3.81244654474094	2.9341530327804	-1.29933459575838	0.193829126597216	1	1	13	0.735303043253305	10.3307575099912
Interval_15705	chr8	137755468	137755649	+	182	4.22792154248379	-2.11201428573008	3.09111881110757	-0.683252380381111	0.494447378990949	1	3	12	2.20590912975991	9.53608385537648
Interval_15706	chr8	137912843	137913029	+	187	5.08562999149278	-2.43394163436323	2.76553699074932	-0.880097298464903	0.378806602512691	1	2	10	1.47060608650661	7.94673654614706
Interval_15707	chr8	137985135	137985304	+	170	3.93333124842504	0.887972150591508	3.17444754518137	0.279724940467011	0.779688542147476	1	12	6	8.82363651903966	4.76804192768824
Interval_15708	chr8	139487323	139487620	+	298	6.63093305431377	0.209903729546655	2.31796091977256	0.0905553358368315	0.92784592289133	1	5	4	3.67651521626652	3.17869461845882
Interval_15709	chr8	139720105	139720324	+	220	5.61482363649194	1.47293087096515	2.97667207002591	0.494824702323468	0.620723865765095	1	6	2	4.41181825951983	1.58934730922941
Interval_15710	chr8	140099060	140099330	+	271	23.9455094708232	0.177482960473853	1.12324957568674	0.15800848210011	0.87445011493311	1	44	36	32.3533339031454	28.6082515661294
Interval_15711	chr8	140131495	140131676	+	182	3.30318734419133	-1.52704870829584	3.97048080302676	-0.384600451192649	0.70053345978864	1	3	8	2.20590912975991	6.35738923691765
Interval_15712	chr8	140164595	140164843	+	249	6.19861704160582	0.887974178222267	2.30050133650748	0.3859915941498	0.699502894220587	1	14	7	10.2942426055463	5.56271558230294
Interval_15713	chr8	140393961	140394204	+	244	8.18883967499858	-1.37505478786262	2.00026788584018	-0.687435316837601	0.491808448635197	1	5	12	3.67651521626652	9.53608385537648
Interval_15714	chr8	140457565	140457784	+	220	12.6514351955888	-0.353031159564265	1.62239419054028	-0.217598880483355	0.827741656836245	1	11	13	8.08833347578635	10.3307575099912
Interval_15715	chr8	140464280	140464988	+	709	99.9916185113062	0.171769376284944	0.58319742195896	0.294530410830642	0.768352628922638	1	140	115	102.942426055463	91.3874702806912
Interval_15716	chr8	140511067	140512327	+	1261	85.2165074107282	0.092594143037771	0.60246721568298	0.153691587902925	0.877852917855333	1	121	105	88.9716682336499	83.4407337345442
Interval_15717	chr8	140596825	140597316	+	492	26.6654319500282	-0.666612017538626	1.08226257036498	-0.615942965960486	0.53793216277471	1	32	47	23.5296973841058	37.3496617668912
Interval_15718	chr8	140636127	140636302	+	176	14.4213056065608	0.444369319801274	1.48371722376786	0.299497311672914	0.764560622925749	1	25	17	18.3825760813326	13.50945212845
Interval_15719	chr8	141089714	141090021	+	308	6.61796647229063	1.05789953573218	2.3469841500075	0.450748478948525	0.652170837821065	1	9	4	6.61772738927974	3.17869461845882
Interval_15720	chr8	141128238	141128537	+	300	28.3213269966953	0.08591577236509	1.0365736796746	0.0828843854033224	0.933943469959196	1	39	34	28.6768186868789	27.0189042569
Interval_15721	chr8	141137933	141138282	+	350	19.2166845034699	0.624941441703067	1.35748919142431	0.460365685156848	0.645253760877274	1	20	12	14.7060608650661	9.53608385537648
Interval_15722	chr8	141238993	141239319	+	327	8.68172704758661	0.718050183610953	1.94194016875167	0.369759169291263	0.711561940543792	1	16	9	11.7648486920529	7.15206289153236
Interval_15723	chr8	141245111	141245415	+	305	13.7915117334365	-0.559481800893242	1.55404057483475	-0.360017498869187	0.718834047579694	1	11	15	8.08833347578635	11.9201048192206
Interval_15724	chr8	141265377	141265686	+	310	14.7240958455398	0.347407677747692	1.47157085163561	0.236079477492748	0.813370998475477	1	22	16	16.1766669515727	12.7147784738353
Interval_15725	chr8	141327319	141327623	+	305	6.29020830538512	-0.11202322138552	2.46021663109827	-0.0455338850934893	0.963681766499546	1	6	6	4.41181825951983	4.76804192768824
Interval_15726	chr8	141624666	141624854	+	189	8.81737445431894	0.735971643049096	1.99719466435673	0.368502708415828	0.712498425992951	1	9	5	6.61772738927974	3.97336827307353
Interval_15727	chr8	141679484	141679702	+	219	6.26464304808075	0.0806213116741184	2.30124540305508	0.0350337741325142	0.972052809532028	1	8	7	5.88242434602644	5.56271558230294
Interval_15728	chr8	141885393	141885598	+	206	6.13545114883667	1.47293479077139	2.38135073129214	0.618529127782941	0.536226603357566	1	15	5	11.0295456487996	3.97336827307353
Interval_15729	chr8	142190410	142190902	+	493	11.8560010075463	0.0254799325286378	1.7241787026806	0.0147780114027762	0.988209282025656	1	11	10	8.08833347578635	7.94673654614706
Interval_15730	chr8	142218183	142218443	+	261	6.00126750132581	-2.28193837951842	2.92523423941215	-0.780087402497036	0.435339430936143	1	2	9	1.47060608650661	7.15206289153236
Interval_15731	chr8	142347072	142347245	+	174	5.97235089626614	1.88797046879509	2.46709751102755	0.765259767948432	0.444116875910271	1	12	3	8.82363651903966	2.38402096384412
Interval_15732	chr8	142726810	142727649	+	840	48.88572876387	-0.321476829128332	0.782286266679464	-0.410945254724835	0.681112677797653	1	64	74	47.0593947682115	58.8058504414883
Interval_15733	chr8	142739358	142739615	+	258	17.1783377163349	0.303013632760693	1.39570304055594	0.217104659054118	0.828126783160658	1	16	12	11.7648486920529	9.53608385537648
Interval_15734	chr8	142777412	142777734	+	323	18.09255061094	0.019220958318184	1.3249718386342	0.0145066919595795	0.988425740414348	1	23	21	16.911969994826	16.6881467469088
Interval_15735	chr8	143026288	143026761	+	474	34.0220386562565	-0.935145355420321	0.947520007519739	-0.986939956938946	0.323672074520117	1	26	46	19.1178791245859	36.5549881122765
Interval_15736	chr8	143246551	143247086	+	536	39.0535905672053	1.01573155068824	0.890954067510798	1.14004928842859	0.254265767375225	1	59	27	43.382879551945	21.4561886745971
Interval_15737	chr8	143281527	143281784	+	258	12.3703997837205	-0.112023420306798	1.58098951599719	-0.0708565231921485	0.943511945825008	1	20	20	14.7060608650661	15.8934730922941
Interval_15738	chr8	143291215	143291440	+	226	9.42512703649081	0.695330137903921	1.83977562935343	0.377942900650493	0.705473011863773	1	14	8	10.2942426055463	6.35738923691765
Interval_15739	chr8	143368479	143368828	+	350	23.509558586395	0.965978284783716	1.16838856833755	0.826761157170654	0.40837245000753	1	38	18	27.9415156436256	14.3041257830647
Interval_15740	chr8	143541373	143541627	+	255	20.2332427375267	0.34048836319863	1.25372837182757	0.271580647650415	0.785944481295649	1	26	19	19.1178791245859	15.0987994376794
Interval_15741	chr8	143547185	143547434	+	250	5.46226079284135	2.4729301013308	2.63268589527531	0.939318323453925	0.34756733363355	1	12	2	8.82363651903966	1.58934730922941
Interval_15742	chr8	143568708	143568919	+	212	10.2216297565922	1.03997776707621	1.82474225417622	0.569931323010714	0.568724279077981	1	20	9	14.7060608650661	7.15206289153236
Interval_15743	chr8	143597179	143597791	+	613	40.2372693659707	-0.170917186524168	0.852826250387976	-0.200412670747896	0.841157850687314	1	48	50	35.2945460761586	39.7336827307353
Interval_15744	chr8	143609415	143609960	+	546	53.0762402542136	0.173885269037433	0.723524029932629	0.240331021284289	0.810073648102874	1	89	73	65.4419708495441	58.0111767868736
Interval_15745	chr8	143617481	143617848	+	368	20.8307525310238	-0.0478931850044137	1.28195902474262	-0.0373593727100826	0.970198465920963	1	23	22	16.911969994826	17.4828204015235
Interval_15746	chr8	143635890	143636199	+	310	10.4057049237922	-0.960019132914668	1.7286077265086	-0.555371307320078	0.578640714059275	1	10	18	7.35303043253305	14.3041257830647
Interval_15747	chr8	143815806	143816031	+	226	15.9226754684001	0.938601571599651	1.41485129090251	0.663392384510555	0.507079282005716	1	29	14	21.3237882543458	11.1254311646059
Interval_15748	chr8	143829272	143829590	+	319	40.6053765627255	0.574818345926655	0.853064386337996	0.673827620907039	0.500420912304139	1	66	41	48.5300008547181	32.581619839203
Interval_15749	chr8	143902661	143902879	+	219	7.53209263449712	1.62493770945574	2.18923108740117	0.742241291386327	0.457941155057693	1	10	3	7.35303043253305	2.38402096384412
Interval_15750	chr8	143928427	143928886	+	460	30.2806800313112	1.79486589246552	1.05440170307439	1.70226004684183	0.0887066308469226	1	45	12	33.0886369463987	9.53608385537648
Interval_15751	chr8	143942529	143942743	+	215	15.974740032626	-0.728694179496017	1.42672633501938	-0.510745587019756	0.60952921498613	1	15	23	11.0295456487996	18.2774940561382
Interval_15752	chr8	143977095	143977283	+	189	7.38986435614072	1.56604477789498	2.09853181663286	0.746257343101775	0.45551197425054	1	16	5	11.7648486920529	3.97336827307353
Interval_15753	chr8	144019910	144020099	+	190	12.5575781028147	-0.112023409923456	1.63909462879647	-0.0683446873385892	0.945511251914622	1	12	12	8.82363651903966	9.53608385537648
Interval_15754	chr8	144078342	144078708	+	367	16.1472377562066	0.88797554629125	1.42152254629991	0.624665116007177	0.532190872807248	1	24	12	17.6472730380793	9.53608385537648
Interval_15755	chr8	144094772	144095142	+	371	19.4333190287631	-0.512561074057928	1.2778434570412	-0.401114135877601	0.688336093823289	1	25	33	18.3825760813326	26.2242306022853
Interval_15756	chr8	144103768	144104955	+	1188	84.693807587134	0.00143448945134305	0.604597459106793	0.00237263559370942	0.998106912467526	1	119	110	87.5010621471433	87.4141020076177
Interval_15757	chr8	144137593	144137977	+	385	26.8737437716475	0.219182217104276	1.07636595671242	0.203631688402457	0.838641328184025	1	39	31	28.6768186868789	24.6348832930559
Interval_15758	chr8	144147541	144148218	+	678	61.6855764004353	0.370369114799497	0.695165494410038	0.532778335198895	0.594187032573196	1	95	68	69.853789109064	54.0378085138
Interval_15759	chr8	144326703	144327152	+	450	36.2060379328389	0.440517259196674	0.956722043372669	0.460444349796466	0.645197307449811	1	44	30	32.3533339031454	23.8402096384412
Interval_15760	chr8	144358495	144358769	+	275	13.2169069711633	0.0806214203588191	1.56243976833152	0.0515996981086266	0.958847659895599	1	16	14	11.7648486920529	11.1254311646059
Interval_15761	chr8	144373708	144374043	+	336	27.0340142755998	-0.479755068869312	1.08187865781589	-0.443446282448945	0.65744296557297	1	31	40	22.7943943408525	31.7869461845882
