Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UVR.11_R1.mLb.clN.bam.raw	UVR.14_R1.mLb.clN.bam.raw	DME.4_R1.mLb.clN.bam.raw	UVR.11_R1.mLb.clN.bam.pseudo	UVR.14_R1.mLb.clN.bam.pseudo	DME.4_R1.mLb.clN.bam.pseudo
Interval_15414	chr8	73625016	73625378	+	363	6.09085719126782	2.94054864647376	2.54272679988846	1.15645481323544	0.24749517225059	1	24	2	1	21.1463173890937	2.43512412075777	1.54761130963031
Interval_15415	chr8	73746098	73746392	+	295	11.1503155880184	0.555006364561128	1.55957147678057	0.355871066395001	0.721937124852586	1	16	7	5	14.0975449260624	8.52293442265218	7.73805654815157
Interval_15416	chr8	73746630	73747519	+	890	46.2671145077145	-0.23786931117955	0.70161475543557	-0.339031226662099	0.734586206305249	1	56	37	36	49.3414072412186	45.0497962340187	55.7140071466913
Interval_15417	chr8	73878612	73879149	+	538	60.6204579850826	0.408713883464764	0.653101570569302	0.625804471896297	0.531443198314757	1	53	60	29	46.6981175675819	73.053723622733	44.8807279792791
Interval_15418	chr8	73911965	73912224	+	260	4.11414684448909	0.382793707195018	2.80367507070644	0.136532835489587	0.891400068617537	1	5	3	2	4.40548278939451	3.65268618113665	3.09522261926063
Interval_15419	chr8	73971812	73972583	+	772	155.17000175649	0.0410556583501379	0.51664082523155	0.0794665391217146	0.936661545332404	1	172	124	95	151.548607955171	150.977695486982	147.02307441488
Interval_15420	chr8	73976229	73976444	+	216	17.7627626608457	0.447392286072886	1.24587862647364	0.359097809823735	0.719521919997915	1	29	10	9	25.5518001784882	12.1756206037888	13.9285017866728
Interval_15421	chr8	74179557	74179810	+	254	7.38631527649617	0.816870012738916	1.87851787325487	0.434848145108964	0.663672655837597	1	15	7	4	13.2164483681835	8.52293442265218	6.19044523852126
Interval_15422	chr8	74350331	74350731	+	401	32.4098914194166	-0.661599125797295	0.865291135393293	-0.764597138160423	0.444511473827629	1	37	18	28	32.6005726415194	21.9161170868199	43.3331166696488
Interval_15423	chr8	75376904	75377237	+	334	5.47686787270418	4.46154318665875	3.02361750009991	1.47556467923318	0.140060792954556	1	10	3	0	8.81096557878903	3.65268618113665	0
Interval_15424	chr8	75665539	75665741	+	203	4.32369038063758	0.153004624727921	2.73674389337611	0.0559075422067249	0.955415462417424	1	5	2	2	4.40548278939451	2.43512412075777	3.09522261926063
Interval_15425	chr8	76999732	77000960	+	1229	75.6619884096061	-0.497113974675368	0.556760253702276	-0.892869006667987	0.371927326401806	1	73	59	62	64.3200487251599	71.8361615623541	95.9519011970795
Interval_15426	chr8	78445014	78445377	+	364	13.0397201786363	-0.599978773079635	1.41333892264298	-0.424511604023231	0.671192744404719	1	17	6	11	14.9786414839414	7.3053723622733	17.0237244059335
Interval_15427	chr8	78515896	78516541	+	646	32.0548933548639	-0.20262809426272	0.864280639760859	-0.234447105420279	0.814637892620935	1	33	27	23	29.0761864100038	32.8741756302298	35.5950601214972
Interval_15428	chr8	78665608	78666439	+	832	46.8869227285692	0.0790177507277269	0.699822495913984	0.11291113273592	0.910101010129946	1	58	44	32	51.1036003569764	53.5727306566709	49.5235619081701
Interval_15429	chr8	78804618	78805162	+	545	13.343734204895	1.07588838471559	1.41706485597013	0.759237222052928	0.447710663575409	1	25	14	6	22.0274139469726	17.0458688453044	9.28566785778189
Interval_15430	chr8	79765327	79765609	+	283	17.9351048411976	-0.909069343769676	1.23203269602571	-0.737861378762231	0.460598690244956	1	25	6	18	22.0274139469726	7.3053723622733	27.8570035733457
Interval_15431	chr8	79767763	79767993	+	231	11.8981212482739	0.193383540847778	1.4953300700903	0.129324986312955	0.897100501229895	1	13	8	6	11.4542552524257	9.74049648303106	9.28566785778189
Interval_15432	chr8	79892020	79892305	+	286	6.48726732931775	0.712932339880915	2.03203143499254	0.350847101872483	0.725703058357402	1	16	5	4	14.0975449260624	6.08781030189442	6.19044523852126
Interval_15433	chr8	80029683	80030517	+	835	80.7699342134122	-0.369632326291449	0.544432982835476	-0.678930810485355	0.497181702576865	1	83	66	64	73.1310143039489	80.3590959850063	99.0471238163401
Interval_15434	chr8	80085175	80085497	+	323	22.5412249513596	0.151446138796316	1.05428211146935	0.143648590020413	0.885777969239655	1	27	20	14	23.7896070627304	24.3512412075777	21.6665583348244
Interval_15435	chr8	80103273	80103573	+	301	15.3545170953092	0.448681972868479	1.33820800641122	0.335285673616424	0.73740959972208	1	13	15	7	11.4542552524257	18.2634309056832	10.8332791674122
Interval_15436	chr8	80122254	80122498	+	245	5.99978436305082	-2.36741478987054	2.10034374831392	-1.12715587235233	0.259676583931312	1	4	2	10	3.52438623151561	2.43512412075777	15.4761130963031
Interval_15437	chr8	80171207	80171658	+	452	19.2199004873144	-0.218902547753802	1.17074517207051	-0.186977109089132	0.851678580721388	1	14	14	11	12.3353518103046	17.0458688453044	17.0237244059335
Interval_15438	chr8	80240751	80241001	+	251	8.42329472037042	0.849393447004454	1.81776642365783	0.46727315234223	0.640304462187959	1	8	8	3	7.04877246303122	9.74049648303106	4.64283392889094
Interval_15439	chr8	80377486	80377752	+	267	14.3524488436289	0.434728985168012	1.40276569516991	0.309908480557299	0.756630553551306	1	28	7	8	24.6707036206093	8.52293442265218	12.3808904770425
Interval_15440	chr8	80485385	80485772	+	388	45.0860372962806	-0.0207877153051105	0.729872018755978	-0.0284813155880971	0.977278269984798	1	42	40	28	37.0060554309139	48.7024824151553	43.3331166696488
Interval_15441	chr8	81093653	81094103	+	451	15.6620348273974	-0.259636186215754	1.29820614619499	-0.199996115391027	0.84148361921889	1	21	8	11	18.503027715457	9.74049648303106	17.0237244059335
Interval_15442	chr8	81106805	81107148	+	344	18.2593845042326	-0.327531318264096	1.18408465963503	-0.276611402401795	0.782078508362821	1	17	12	12	14.9786414839414	14.6107447245466	18.5713357155638
Interval_15443	chr8	81111724	81112371	+	648	31.6874783978688	-0.121023534832167	0.874514375250792	-0.138389417323712	0.889932660294472	1	32	26	21	28.1950898521249	31.656613569851	32.4998375022366
Interval_15444	chr8	81154096	81154303	+	208	12.3855223647248	0.135995895621684	1.43586197452607	0.0947137663887031	0.924542183139701	1	17	10	8	14.9786414839414	12.1756206037888	12.3808904770425
Interval_15445	chr8	81280401	81280923	+	523	26.0882111714684	-0.161872406347636	0.998786874190179	-0.162069016454469	0.871251504881265	1	20	29	19	17.6219311575781	35.3092997509876	29.404614882976
Interval_15446	chr8	81281191	81281582	+	392	13.0202463968221	0.296281065703819	1.42060566571421	0.20855968186982	0.834791987574592	1	15	11	7	13.2164483681835	13.3931826641677	10.8332791674122
Interval_15447	chr8	81301005	81301246	+	242	3.79425365151382	2.22020533751448	3.28751298631025	0.675344963429737	0.499456623339378	1	4	9	1	3.52438623151561	10.9580585434099	1.54761130963031
Interval_15448	chr8	81686029	81686428	+	400	26.1347837155056	0.136237016157703	0.977348203855377	0.139394553159544	0.889138376289891	1	34	20	16	29.9572829678827	24.3512412075777	24.761780954085
Interval_15449	chr8	81721066	81721500	+	435	31.437399432878	-0.428140108782157	0.867018996406498	-0.493807068307215	0.621442440803363	1	36	23	26	31.7194760836405	28.0039273887143	40.2378940503882
Interval_15450	chr8	81841862	81842888	+	1027	51.4790299706077	0.0170809909095863	0.675218162840366	0.025296995622472	0.979818070311664	1	68	38	34	59.9145659357654	46.2673582943976	52.6187845274307
Interval_15451	chr8	85106829	85107535	+	707	22.0352620556657	0.12423779141605	1.06562682381877	0.116586584195425	0.907187669478663	1	26	20	14	22.9085105048515	24.3512412075777	21.6665583348244
Interval_15452	chr8	85176831	85177307	+	477	19.6944055300004	-1.36230167639178	1.20426452279617	-1.1312312624046	0.257957766968468	1	20	4	19	17.6219311575781	4.87024824151553	29.404614882976
Interval_15453	chr8	85177641	85178163	+	523	24.2053248255297	0.0540161996225124	1.01077822589187	0.0534402089784343	0.957381168835175	1	28	22	16	24.6707036206093	26.7863653283354	24.761780954085
Interval_15454	chr8	85220109	85221006	+	898	123.608946874842	-0.290977716340639	0.512475651248804	-0.567788373226285	0.570178675578605	1	129	100	93	113.661455966378	121.756206037888	143.927851795619
Interval_15455	chr8	85245737	85246026	+	290	10.7749752074638	1.67168463688125	1.65653244913824	1.0091469308379	0.312904173422999	1	21	9	3	18.503027715457	10.9580585434099	4.64283392889094
Interval_15456	chr8	85463309	85463659	+	351	18.9672822900528	0.702463806645886	1.21277439346128	0.579220513257244	0.562440391178882	1	18	16	7	15.8597380418203	19.4809929660621	10.8332791674122
Interval_15457	chr8	85645366	85646155	+	790	18.9443978371717	2.03423897816737	1.36499685893586	1.4902883950614	0.136148422532696	1	59	9	5	51.9846969148553	10.9580585434099	7.73805654815157
Interval_15458	chr8	85647501	85648030	+	530	25.8074111667797	1.22935552614755	1.11843429460055	1.09917545633436	0.271691542089351	1	72	13	11	63.438952167281	15.8283067849255	17.0237244059335
Interval_15459	chr8	85650863	85652465	+	1603	105.94992982285	0.0660420309654734	0.980690007751853	0.0673424124274184	0.946309113267043	1	208	62	80	183.268084038812	75.4888477434908	123.808904770425
Interval_15460	chr8	85653027	85653344	+	318	19.9845247989164	-0.0449499315085542	1.18188904317527	-0.0380322770298229	0.969661947288746	1	47	10	18	41.4115382203084	12.1756206037888	27.8570035733457
Interval_15461	chr8	85653663	85654019	+	357	26.0759832834013	1.26360166253313	1.05561096763998	1.19703347281257	0.231293508278459	1	66	19	11	58.1523728200076	23.1336791471988	17.0237244059335
Interval_15462	chr8	85655607	85655945	+	339	49.5947556098058	0.63698520002223	0.696488353667741	0.914566907928662	0.360419037863739	1	93	47	29	81.941979882738	57.2254168378075	44.8807279792791
Interval_15463	chr8	85659758	85661726	+	1969	117.945812911784	0.708887320220683	1.40963478394295	0.502887221779405	0.615043565626147	1	301	52	65	265.21006392155	63.3132271397019	100.59473512597
Interval_15464	chr8	85734254	85734868	+	615	26.5185420847841	0.34420669362489	0.996207339299817	0.345517122837918	0.729705639826248	1	58	19	19	51.1036003569764	23.1336791471988	29.404614882976
Interval_15465	chr8	85740702	85741219	+	518	25.8493175189934	0.726160005125634	1.07467215320352	0.675703751103074	0.499228753897829	1	57	13	13	50.2225037990975	15.8283067849255	20.1189470251941
Interval_15466	chr8	85741533	85741932	+	400	21.9733422177144	0.444159035605495	1.09118620965461	0.407042383486575	0.683976859366425	1	35	16	12	30.8383795257616	19.4809929660621	18.5713357155638
Interval_15467	chr8	85742281	85743186	+	906	61.6856421964108	0.303820366883182	0.629847111013956	0.482371612999984	0.629541982975502	1	108	50	41	95.1584282509215	60.8781030189442	63.4520636948429
Interval_15468	chr8	85769482	85769896	+	415	55.6882921181997	0.471637449430545	0.661244084140189	0.713257722439682	0.475686293573427	1	107	49	36	94.2773316930426	59.6605409585653	55.7140071466913
Interval_15469	chr8	85773449	85774706	+	1258	122.228823187905	0.557499715927723	0.853454645939859	0.653227114738806	0.513609872260885	1	259	89	74	228.204008490636	108.363023373721	114.523236912643
Interval_15470	chr8	85798639	85798950	+	312	9.80192024162478	0.196707970839562	1.58249777799362	0.12430220981982	0.901075997689654	1	21	8	8	18.503027715457	9.74049648303106	12.3808904770425
Interval_15471	chr8	85799943	85800426	+	484	18.5627600414423	0.165027383771958	1.21277375914562	0.136074335816944	0.891762515844444	1	37	10	13	32.6005726415194	12.1756206037888	20.1189470251941
Interval_15472	chr8	85810979	85811574	+	596	51.9586086627685	0.0696268842227047	0.696704016465755	0.0999375381469858	0.920393914384129	1	85	34	36	74.8932074197068	41.397110052882	55.7140071466913
Interval_15473	chr8	85819497	85820132	+	636	19.961093331909	0.344199022962978	1.16652143152312	0.29506446573687	0.767944634083146	1	41	12	13	36.124958873035	14.6107447245466	20.1189470251941
Interval_15474	chr8	85974686	85974893	+	208	3.76734267279718	2.39620765971116	3.67870014355452	0.651373465138105	0.514805435236651	1	2	1	0	1.76219311575781	1.21756206037888	0
Interval_15475	chr8	86342420	86342604	+	185	22.921238354482	-0.686354146820633	1.05488513706684	-0.650643489706444	0.51527664977891	1	26	11	19	22.9085105048515	13.3931826641677	29.404614882976
Interval_15476	chr8	86508287	86508868	+	582	47.7537429634315	-0.539512239758031	0.689061923783801	-0.78296626346068	0.433646923473903	1	47	36	40	41.4115382203084	43.8322341736398	61.9044523852126
Interval_15477	chr8	87821268	87821520	+	253	5.33874464478654	2.11815296765645	2.61369729820786	0.810404850289593	0.417707531134733	1	11	3	1	9.69206213666793	3.65268618113665	1.54761130963031
Interval_15478	chr8	88438390	88438638	+	249	5.86756804954585	0.483387288267776	2.16053817621246	0.223734666477951	0.822963769690548	1	14	4	4	12.3353518103046	4.87024824151553	6.19044523852126
Interval_15479	chr8	89729118	89729409	+	292	25.0897546263775	0.467195409662268	1.01996784973091	0.458049153005679	0.6469171281894	1	38	18	13	33.4816691993983	21.9161170868199	20.1189470251941
Interval_15480	chr8	89757685	89758209	+	525	27.6033306913869	0.120131065853264	0.951139547726456	0.126302250958251	0.89949267452285	1	32	21	16	28.1950898521249	25.5688032679565	24.761780954085
Interval_15481	chr8	89782244	89782440	+	197	7.66607249805927	0.183501141206408	1.85709498622809	0.0988108538158909	0.921288450571675	1	9	5	4	7.92986902091013	6.08781030189442	6.19044523852126
Interval_15482	chr8	89901943	89902641	+	699	65.366252954018	-0.459242870185423	0.609262130277039	-0.753768940105631	0.450987977427396	1	76	37	50	66.9633383987966	45.0497962340187	77.3805654815157
Interval_15483	chr8	89983892	89984803	+	912	107.268068299671	0.196048031259117	0.527054095714808	0.371969467371713	0.709915582363704	1	120	79	57	105.731586945468	96.1874027699318	88.2138446489279
Interval_15484	chr8	90000900	90001679	+	780	49.0796552111438	-0.344559611799861	0.690117753977719	-0.499276550724683	0.617584572361434	1	47	32	33	41.4115382203084	38.9619859321243	51.0711732178004
Interval_15485	chr8	90275226	90275437	+	212	4.84133273296113	0.876015050918549	2.51595805532437	0.348183487822736	0.72770238767505	1	6	5	2	5.28657934727342	6.08781030189442	3.09522261926063
Interval_15486	chr8	90467570	90467920	+	351	21.9044820707155	-0.467326803441749	1.11043189954033	-0.420851385515133	0.673863606261577	1	13	24	18	11.4542552524257	29.2214894490932	27.8570035733457
Interval_15487	chr8	90627860	90628108	+	249	11.3896906877981	0.485684325471171	1.51142955220061	0.32134102761457	0.747951968144158	1	13	12	6	11.4542552524257	14.6107447245466	9.28566785778189
Interval_15488	chr8	90644854	90645700	+	847	31.0619420007734	0.145120432737573	0.892733938243892	0.162557315814655	0.870866996911434	1	38	23	18	33.4816691993983	28.0039273887143	27.8570035733457
Interval_15489	chr8	90645945	90646131	+	187	11.5527364698273	-0.349722946836843	1.48407961708327	-0.235649720413363	0.81370448841647	1	11	8	8	9.69206213666793	9.74049648303106	12.3808904770425
Interval_15490	chr8	90743708	90743905	+	198	5.20687425849329	0.252494487728856	2.34591188266891	0.107631701597247	0.914287848822159	1	7	4	3	6.16767590515232	4.87024824151553	4.64283392889094
Interval_15491	chr8	90963119	90963297	+	179	2.66062462093319	0.715135711950932	4.02398603858426	0.177718238854162	0.858944260731151	1	3	2	1	2.64328967363671	2.43512412075777	1.54761130963031
Interval_15492	chr8	91070001	91070577	+	577	107.804758604943	0.00867538250135861	0.522219828569249	0.016612510722021	0.986745743823221	1	119	80	65	104.850490387589	97.4049648303106	100.59473512597
Interval_15493	chr8	91660958	91661281	+	324	6.76523379931087	1.05250283249405	2.12174619849461	0.496055010368726	0.619855599751964	1	5	7	2	4.40548278939451	8.52293442265218	3.09522261926063
Interval_15494	chr8	92965466	92966183	+	718	37.310359836018	-0.109007626739536	0.826010222564511	-0.13196885917598	0.895008923057144	1	57	22	27	50.2225037990975	26.7863653283354	41.7855053600185
Interval_15495	chr8	93314826	93315036	+	211	3.14636619443503	-0.0507319352069423	3.40702957330532	-0.0148903712502046	0.988119641701551	1	4	2	2	3.52438623151561	2.43512412075777	3.09522261926063
Interval_15496	chr8	93740679	93741337	+	659	48.0064873764854	-0.266336559592887	0.690403157255177	-0.385769614165376	0.699667301036786	1	50	40	36	44.0548278939451	48.7024824151553	55.7140071466913
Interval_15497	chr8	93754722	93755258	+	537	37.9677949021353	0.112761479615333	0.807618486861082	0.139622212034293	0.88895848986192	1	36	29	20	31.7194760836405	35.3092997509876	30.9522261926063
Interval_15498	chr8	93916637	93917148	+	512	46.2925162431486	-0.274610021115334	0.703302502974421	-0.390457903894765	0.696197977678928	1	56	35	36	49.3414072412186	42.6146721132609	55.7140071466913
Interval_15499	chr8	93917440	93917744	+	305	16.2977535419588	-0.564297745414431	1.23066114521792	-0.45853218622134	0.646570144112318	1	19	12	15	16.7408345996992	14.6107447245466	23.2141696444547
Interval_15500	chr8	93991436	93991636	+	201	14.7985295231434	-0.0894349596631029	1.35503992415229	-0.0660017155723683	0.947376459605591	1	10	12	8	8.81096557878903	14.6107447245466	12.3808904770425
Interval_15501	chr8	94120063	94120629	+	567	23.0798613682122	-0.19996151792176	1.06579027855417	-0.187618072659683	0.851176057897208	1	23	12	13	20.2652208312148	14.6107447245466	20.1189470251941
Interval_15502	chr8	94172935	94173249	+	315	6.0431588663917	1.08231934184448	2.19956919452426	0.492059692661123	0.6226771456165	1	18	3	3	15.8597380418203	3.65268618113665	4.64283392889094
Interval_15503	chr8	94419913	94420119	+	207	6.2539977059168	0.087552611448824	2.06380936178821	0.0424228192147376	0.966161637619054	1	8	5	4	7.04877246303122	6.08781030189442	6.19044523852126
