chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr2	32132825	32133325	4391.51973421						
chr6	149474555	149475055	1416.88616623						
chr17	68312540	68313040	19074.1987032	1497.901615405	332.8897787966667				
chr6	41939389	41939889	1664.73380967						
chr4	124710433	124710933	2383.2980764000004	462.203459777					
chr10	20200696	20201196	3133.45091356						
chr17	19306239	19306739	4829.10888922	4814.84075856	582.0045130326666	866.1084500518			
chr10	48656195	48656695	16737.7851792						
chr8	80872403	80872903	312.91762508666665						
chr2	24918999	24919499	5555.81945022						
chr10	84172117	84172617	1060.673751423						
chr18	35174100	35174600	4799.77677789	1312.0983944314999					
chr16	57167009	57167509	2603.31012833						
chr2	161195518	161196018	274.69342289266666						
chr9	89456933	89457433	8790.85356048	3341.6793382650003					
chr20	51504727	51505227	1934.8953224050001	889.3703076885					
chr1	167076089	167076589	9205.00043933						
chr3	51953450	51953950	5735.54356746						
chr20	1489665	1490165	10361.486063299999	320.601353266	399.02416538566666				
chr22	17994601	17995101	1567.76012993						
chr2	231425866	231426366	19402.3905695	7403.0667951000005					
chr17	42133280	42133780	4477.47474681	1946.9465069399998					
chr19	55325108	55325608	5649.58855487						
chr1	221793577	221794077	10211.556995904999						
chr10	79025202	79025702	17714.546685900004	7153.004715949999					
chr17	36550546	36551046	3070.93817713						
chr1	21815641	21816141	906.2227881475001						
chr10	4279688	4280188	1594.07477897						
chr3	183218746	183219246	493.11364417133336						
chr2	69663137	69663637	625.3302767055						
chr7	98286114	98286614	10502.1397203						
chr9	89351879	89352379	4360.263365999999						
chr2	40511584	40512084	2484.8812731	373.438783568					
chr19	3579497	3579997	274.69342289266666						
chr22	36901166	36901666	2156.68940684						
chr13	99312484	99312984	18152.135840900002						
chr6	96924945	96925445	5923.08177675						
chr5	137807545	137808045	1820.68344853	811.6977011085					
chr1	182629654	182630154	11197.593912999999						
chr18	63079158	63079658	454.1863982643333						
chr11	16946380	16946880	1198.272234235						
chr1	181042924	181043424	7532.78473983	931.2194071145					
chr5	115484305	115484805	6884.21509936	709.0284755570001					
chr16	73064069	73064569	4500.91702297						
chr17	2796099	2796599	24934.767743599998	1387.982501229					
chr3	169227821	169228321	1166.3557731065	378.0431848785					
chr2	113172848	113173348	773.755647709						
chr3	152769400	152769900	1150.3975425395						
chr3	34200579	34201079	3813.27692224	1529.8180765299999					
chr2	100019409	100019909	454.1863982643333						
chr3	114290809	114291309	22520.213298900002						
chr1	161013667	161014167	1789.42708031						
chr2	55112613	55113113	6540.395049000001						
chr6	149233136	149233636	6259.08773506						
chr3	56758493	56758993	8345.45031342						
chr13	28429857	28430357	4000.81513153	1651.7883752399998	317.17734092775004				
chr2	10821248	10821748	4242.73953946						
chr1	152167813	152168313	423.93434978000005						
chr8	11474518	11475018	5227.62758397						
chr19	2089667	2090167	1820.68344853						
chr14	85599901	85600401	10048.922381100001	1092.590212552					
chr17	1493365	1493865	2899.02815195						
chr6	44036599	44037099	7884.41888225						
chr7	76387764	76388264	616.292938563						
chr14	101876488	101876988	3883.60375072						
chr1	234933394	234933894	8501.73215449	1024.8502442625					
chr9	134384689	134385189	4547.80157529	673.2049684					
chr16	10362208	10362708	1594.07477897						
chr2	157453175	157453675	19175.7818999	1478.9305887					
chr12	120121630	120122130	395.68230129599993						
chr10	43595854	43596354	6938.91374374						
chr19	13147197	13147697	6032.4790655	992.9337831335	712.55483894375				
chr9	80134469	80134969	3649.18098911	1717.7398437400002					
chr3	149374791	149375291	1805.05526442						
chr12	38904800	38905300	17855.2003428	1626.79175627					
chr18	3177763	3178263	3805.46283018	7418.13077575	576.0045130326666	283.79421532425	793.3086677676	1674.9505688851668	
chr7	102415536	102416036	23786.0962117						
chr5	119269063	119269563	2688.562669985						
chr8	124795960	124796460	883.3447154235						
chr15	97978620	97979120	1182.3140036730001						
chr6	52307869	52308369	4758.78206074						
chr14	77042126	77042626	1820.68344853						
chr2	127620820	127621320	2055.10621014	1008.8920137005					
chr3	192957820	192958320	3195.96364999						
chr15	49706748	49707248	6141.87635426	305.63773031233336	327.547914707				
chr14	29857504	29858004	1121.4938775455						
chr2	224521281	224521781	1617.51705513	954.097479843					
chr17	78412334	78412834	4313.37881368						
chr9	125632280	125632780	1883.19618496	277.03528698233333	328.547914707	257.5125447044			
chr18	48897295	48897795	2828.70132346	419.9963190953333					
chr3	128974195	128974695	1867.56800085	1002.8664214305					
chr3	177221051	177221551	1191.5222477576665	535.1028593943333					
chr7	135160056	135160556	706.0156794224999						
chr12	93847672	93848172	2062.92030219						
chr17	70364993	70365493	5743.35765951	388.06907318833333					
chr20	3924204	3924704	7782.83568555						
chr21	36288575	36289075	5618.33218665						
chr19	1948650	1949150	2969.35498043						
chr2	197888932	197889432	7759.39340939	967.042914275					
chr11	63839589	63840089	1976.9652895999998						
chr11	1781116	1781616	10549.024272600001	1660.82676364	343.844870994				
chr8	38905292	38905792	3547.59779241	1601.795137305					
chr17	42161638	42162138	9126.85951879						
chr9	22009126	22009626	2797.44495525						
chr13	47025982	47026482	1356.960289992						
chr18	76395438	76395938	2633.34902212						
chr17	73292001	73292501	1703.47206772						
chr3	16253538	16254038	7032.68284839	292.0074406923333	321.93468659933336				
chr1	23916143	23916643	2015.016521685	2517.16333678	375.1054502346667	307.01216943375	254.5623747304		
chr16	4415387	4415887	3985.18694742						
chr11	9692620	9693120	2055.077121325						
chr8	117980688	117981188	680.124810562						
chr7	38274377	38274877	6868.58691526						
chr5	113205311	113205811	799.6465165705001						
chr3	98523238	98523738	312.91762508666665						
chr2	98511944	98512444	7267.10561						
chr2	105927239	105927739	7142.08013714	3116.9439245249996					
chr3	128415268	128415768	3485.08505598						
chr2	233267828	233268328	22121.694604199998	10738.796319455001					
chr7	5423879	5424379	40359.785457699996	1095.603008687	782.2565615166667	388.3924444805			
chr4	6198652	6199152	8001.63026305						
chr4	113563615	113564115	718.9611138529999						
chr1	59026046	59026546	625.3302767055	1040.8084748295	226.46477932300002				
chr3	119570201	119570701	16323.6383003	482.83374939733335	528.7609953046666				
chr14	61872395	61872895	1182.3140036730001	676.217764535					
chr9	131729860	131730360	1060.673751423						
chr10	79239223	79239723	5297.95441245	995.9465792684999					
chr8	59646891	59647391	906.2227881475001						
chr13	29369032	29369532	312.91762508666665						
chr2	127422992	127423492	1656.5875154						
chr7	127668060	127668560	4891.62162565						
chr1	160712636	160713136	2016.03574987						
chr7	139230322	139230822	4977.57663825						
chr10	86233999	86234499	3680.43735732						
chr5	150050883	150051383	2977.16907248						
chr9	565475	565975	4242.73953946						
chr9	89743397	89743897	12307.1949847	4587.09254869					
chr2	74571071	74571571	4085.179890575	964.03011814					
chr2	46682659	46683159	1633.14523924	776.7684438435					
chr6	32797463	32797963	2711.48994266	225.56795059775					
chr14	105818507	105819007	3800.188554145						
chr16	56924384	56924884	1734.72843594	248.66772849125					
chr11	66611481	66611981	1844.12572469	1156.4231348095					
chr5	83323543	83324043	410.97925758266666						
chr19	14510140	14510640	1773.7988962000002						
chr2	1509134	1509634	10986.613427600001	4205.691735955					
chr6	144667535	144668035	786.7010821395						
chr1	224503411	224503911	9205.00043933	388.06907318833333					
chr8	124783378	124783878	1781.61298826						
chr10	62742611	62743111	5548.00535817	546.0494208353333					
chr6	28977507	28978007	4844.73707333						
chr11	4482353	4482853	4688.45523226						
chr20	48912018	48912518	2133.24713068	1875.86369606					
chr10	124686914	124687414	4196.16743287	330.5564454633333	346.8534017503334				
chr2	202762443	202762943	5446.42216147						
chr10	80193694	80194194	7313.99016232						
chr8	124651068	124651568	786.7010821395						
chr14	75188593	75189093	20941.7667041	737.9321405525	562.391284925	249.31455721625			
chr19	13102615	13103115	3946.11648715	7022.560232275	582.0045130326666	676.72925906125	733.0011184776001		
chr19	7507807	7508307	4508.73111502						
chr2	169074156	169074656	616.292938563						
chr21	38289612	38290112	26333.4902212	1958.99769148					
chr3	53197011	53197511	2109.80485452						
chr1	223181322	223181822	1508.11976638						
chr2	64260713	64261213	1500.30567432						
chr5	59768540	59769040	2462.9330063549996	789.7138782740001					
chr4	176090091	176090591	7821.90614582	1146.4904965125					
chr7	73562355	73562855	1501.80866143						
chr12	41280332	41280832	354.1332965246667						
chr3	196181761	196182261	8056.32890743						
chr9	134922343	134922843	7993.8161709999995	951.0846837080001					
chr5	140245196	140245696	2875.58587578						
chr11	10628509	10629009	4242.73953946						
chr3	128805715	128806215	6899.84328347	421.44662135425006	355.79996319133335				
chr18	2984687	2985187	312.91762508666665						
chr1	28115146	28115646	9228.44271549	818.6175432699999					
chr8	140593402	140593902	2144.236709015						
chr11	3163140	3163640	3977.37285536						
chr7	106279164	106279664	2109.80485452						
chr12	64749711	64750211	4227.42380108	737.9321405525	245.86767297375002				
chr20	37803856	37804356	6319.6844829950005	1425.9245546349998	250.85821466649998				
chr8	143941988	143942488	5462.05034558	2974.44825631					
chr11	9755720	9756220	838.4828198615						
chr12	122424985	122425485	744.851982714						
chr8	46936657	46937157	1773.758673945						
chr3	12303945	12304445	4954.13436208						
chr10	102785718	102786218	10291.1592348	1095.603008687					
chr2	112692459	112692959	14198.2052617						
chr5	123398278	123398778	3266.29047847	1472.90499643					
chr4	71107687	71108187	16581.503338100003						
chr22	46373839	46374339	15292.178149200001						
chr14	35285381	35285881	12588.5022986	407.70789356499995	484.16708273066666				
chr20	57369546	57370046	1121.4938775455						
chr21	29640019	29640519	5938.70996086	657.246737835					
chr16	10930621	10931121	1012.7990597275						
chr9	105066297	105066797	7259.29151794	782.7940361125					
chr7	22352817	22353317	436.58671887025						
chr17	49208922	49209422	13674.661094100002						
chr8	125219695	125220195	5548.00535817						
chr6	83430826	83431326	9595.70504202						
chr22	20569678	20570178	6806.07417883						
chr1	107646928	107647428	242.13352934800002						
chr21	35508951	35509451	4782.2243369	660.2595339695001	267.557585304				
chr3	31756026	31756526	625.3302767055	500.29184582625					
chr7	7323222	7323722	731.9065482835001						
chr1	20187621	20188121	2758.37449498						
chr11	115223024	115223524	592.2596304752						
chr9	121498074	121498574	1805.05526442						
chr1	203163827	203164327	1249.1597220655						
chr14	68377423	68377923	8720.526731999998	1130.5322659505					
chr13	30373769	30374269	6227.83136685						
chr8	117956844	117957344	4399.33382627	1014.5984256063333					
chr19	51760902	51761402	4235.23789314						
chr1	167428344	167428844	12510.3613781						
chr4	154490884	154491384	1319.018236593						
chr8	672781	673281	654.2339417005						
chr5	157570691	157571191	1303.0600060315	789.7138782740001					
chr17	38863432	38863932	1501.80866143						
chr2	25279184	25279684	3102.19454534	5954.24190087	529.4276619713334	527.6048165120001	631.689170317	1761.0414655971665	
chr1	206557925	206558425	439.8979727336667	1485.850430865	385.72720909866666				
chr10	118394489	118394989	1073.6191858500001						
chr11	86800926	86801426	4883.8075336						
chr1	167517504	167518004	28099.475025300002						
chr1	203889450	203889950	2766.18858703						
chrX	30579736	30580236	2047.29211809						
chr19	6767278	6767778	26294.419760900004						
chr22	33576183	33576683	3430.3864115999995	696.083041127					
chr2	144663169	144663669	5704.28719925	811.6977011085					
chr8	124021876	124022376	2359.85580024	301.9625328893333					
chr19	17776461	17776961	4704.08341636	2202.37408546					
chr10	33570426	33570926	7110.82376892						
chr1	207248726	207249226	5626.14627871						
chr15	98696187	98696687	1060.673751423						
chr2	47735926	47736426	654.2339417005	475.4918853076667					
chr17	75782952	75783452	13838.757027200001						
chr4	2696418	2696918	2813.07313935	2700.613854525	283.38568182833336				
chr22	26475112	26475612	5313.58259656						
chr12	2287932	2288432	4657.19886404						
chr17	83048405	83048905	11736.766264700002	443.57317015666666					
chr12	64638800	64639300	3860.16147456						
chr8	64598467	64598967	1031.7700864245						
chr5	463827	464327	5915.267684699999						
chr6	108565171	108565671	5305.7685045	2828.04554207	421.32965242866663				
chr5	80136387	80136887	8634.57171941						
chr15	59372677	59373177	11416.3884905	456.528262354	388.735739855				
chr20	37123369	37123869	7603.11156831	1092.590212552	317.17734092775004				
chr1	87864652	87865152	1801.768089055						
chr8	25234813	25235313	299.28733546633333	860.4666426955					
chr10	79347931	79348431	13377.725596						
chr5	14901500	14902000	4085.179890575						
chr2	237694342	237694842	10509.9538123	1635.8301446750002					
chrX	118717983	118718483	1773.758673945	3441.9958605949996					
chr3	16300187	16300687	7681.25248885						
chr7	112081727	112082227	8642.38581146	1510.84704983					
chr12	124457410	124457910	18003.668091900003	1741.842212815					
chr18	55106410	55106910	1438.86998906						
chr11	61891905	61892405	6884.21509936	2318.648838355					
chr3	38147377	38147877	5071.34574289						
chr6	148995945	148996445	1745.749258845	588.6797104556666					
chr13	102698136	102698636	1611.7277755999999						
chr7	93145253	93145753	4203.98152492						
chr1	154455996	154456496	3414.75822749						
chr3	69542309	69542809	3946.11648715						
chr19	36100522	36101022	999.8536252955						
chr21	31108700	31109200	1523.74795048						
chr20	52142642	52143142	731.9065482835001						
chr10	1424672	1425172	782.2565615166667						
chr1	41751212	41751712	2922.47042811						
chr7	2024111	2024611	436.58671887025	795.7394705435001					
