chr	start	end	Naive-B	Naive-T	CM	NK	memory-B	cDC	CD8T
chr6	43116188	43116688	1.0						
chr18	8607599	8608099	1.0						
chr7	141874739	141875239	1.0						
chr7	108551785	108552285	0.8655	0.5008					
chr11	59207963	59208463	0.8559	0.5172					
chr2	38634514	38635014	0.9822	0.0938	0.084	0.1396			
chr17	63140261	63140761	1.0						
chr2	241095548	241096048	1.0						
chr17	28724879	28725379	1.0						
chr8	29885792	29886292	0.9646	0.2636					
chr8	65946094	65946594	1.0						
chr20	56418914	56419414	0.9989	0.0303	0.0344				
chr13	40564638	40565138	1.0						
chr1	7948978	7949478	1.0						
chr6	11853515	11854015	1.0						
chr3	48492299	48492799	0.4877	0.873					
chr7	143281546	143282046	1.0						
chr20	47531427	47531927	0.9838	0.1794					
chr4	119103226	119103726	1.0						
chr7	44977263	44977763	1.0						
chr18	3706431	3706931	0.9665	0.2566					
chr12	110687638	110688138	1.0						
chr15	77083724	77084224	1.0						
chr10	113987741	113988241	0.9972	0.075					
chr6	13273966	13274466	0.5569	0.8306					
chr12	52867538	52868038	0.5887	0.8083					
chr19	49869902	49870402	1.0						
chr16	82190303	82190803	1.0						
chr5	91141736	91142236	1.0						
chr1	11740772	11741272	1.0						
chr19	4229097	4229597	1.0						
chr14	92569802	92570302	1.0						
chr5	17695440	17695940	1.0						
chr7	2637467	2637967	0.991	0.1338					
chr1	174799476	174799976	1.0						
chr14	22822745	22823245	1.0						
chr4	143383112	143383612	0.9087	0.4175					
chr13	41356680	41357180	0.9961	0.088					
chr19	41324097	41324597	1.0						
chr6	3356146	3356646	0.9505	0.3109					
chr14	65877577	65878077	1.0						
chr15	75694580	75695080	1.0						
chr17	8915494	8915994	1.0						
chr8	60604724	60605224	1.0						
chr6	111953035	111953535	1.0						
chr8	33561243	33561743	0.9867	0.1626					
chr7	139831079	139831579	0.9734	0.229					
chr2	227416046	227416546	0.9807	0.1955					
chr9	117681796	117682296	1.0						
chr22	21590820	21591320	1.0						
chr1	9853581	9854081	1.0						
chr1	101259625	101260125	0.9914	0.1309					
chr8	27923709	27924209	0.9965	0.0833					
chr4	176212362	176212862	1.0						
chr19	36605661	36606161	1.0						
chr12	26195832	26196332	1.0						
chr3	169835991	169836491	0.8301	0.5576					
chr1	24915342	24915842	0.9235	0.3835					
chr5	67202817	67203317	0.999	0.0451					
chr18	63553042	63553542	1.0						
chr3	167653720	167654220	1.0						
chr17	21268086	21268586	1.0						
chr1	162327107	162327607	1.0						
chr9	72361986	72362486	1.0						
chr6	41732734	41733234	0.8358	0.549					
chr19	46617623	46618123	1.0						
chr19	41327523	41328023	1.0						
chr9	101427787	101428287	1.0						
chr10	4770678	4771178	1.0						
chr7	2542121	2542621	1.0						
chr6	149450616	149451116	1.0						
chr2	26609724	26610224	1.0						
chr8	128063867	128064367	1.0						
chr1	20678527	20679027	1.0						
chr1	193058392	193058892	1.0						
chr9	19154024	19154524	0.9927	0.1091	0.0512				
chr10	119246357	119246857	1.0						
chr3	122085639	122086139	1.0						
chr4	41512073	41512573	1.0						
chr7	102430725	102431225	0.9935	0.114					
chr6	7471132	7471632	1.0						
chr9	3507668	3508168	1.0						
chr12	123119744	123120244	1.0						
chr4	38574390	38574890	1.0						
chr12	120126555	120127055	0.9943	0.1062					
chr1	158179610	158180110	0.7944	0.6041	0.0625				
chr18	21163822	21164322	0.995	0.0979	0.0181				
chr20	58891992	58892492	1.0						
chr9	128643333	128643833	1.0						
chr9	137647374	137647874	1.0						
chr6	41937991	41938491	1.0						
chr19	43692847	43693347	0.989	0.1481					
chr1	203076148	203076648	0.994	0.1098					
chr16	57669360	57669860	1.0						
chr6	132757643	132758143	0.9741	0.2196	0.054				
chr6	14656176	14656676	1.0						
chr1	25383141	25383641	1.0						
chr6	135811584	135812084	1.0						
chr12	108332970	108333470	0.9993	0.0269	0.0257				
chr11	62033944	62034444	1.0						
chr19	14683422	14683922	1.0						
chr1	207298172	207298672	1.0						
chr7	2979273	2979773	0.7041	0.5646	0.4307				
chr11	62541331	62541831	0.9855	0.1634	0.0457				
chr1	1462465	1462965	1.0						
chr6	16585779	16586279	1.0						
chr19	5131415	5131915	0.8863	0.463					
chr15	90915706	90916206	0.9985	0.0207	0.0259	0.0436			
chr16	28108801	28109301	1.0						
chr7	41942972	41943472	1.0						
chr4	153755151	153755651	1.0						
chr5	76404433	76404933	0.9187	0.395					
chr11	75181538	75182038	0.9914	0.1311					
chr16	82199861	82200361	0.925	0.3799					
chr5	57451513	57452013	1.0						
chr13	99484339	99484839	1.0						
chr8	11532812	11533312	1.0						
chr17	81837637	81838137	0.9988	0.0489					
chr2	86603977	86604477	1.0						
chr21	46052604	46053104	1.0						
chr6	87723212	87723712	0.9908	0.1354					
chr21	37803959	37804459	1.0						
chr4	17814076	17814576	1.0						
chr8	125386343	125386843	1.0						
chr19	51735931	51736431	0.9989	0.0471					
chr17	55169234	55169734	1.0						
chr14	59301346	59301846	1.0						
chr16	17454163	17454663	1.0						
chr12	4091358	4091858	0.9929	0.1186					
chr4	184825752	184826252	1.0						
chr10	121832342	121832842	1.0						
chr19	10270250	10270750	0.9986	0.0399	0.0277	0.0212			
chr2	88857971	88858471	0.7963	0.4569	0.3965				
chr11	72743855	72744355	0.8415	0.5402					
chr13	109705205	109705705	0.9989	0.0466					
chr22	45166858	45167358	0.7393	0.6734					
chr7	135905314	135905814	1.0						
chr2	181420769	181421269	1.0						
chr11	77409109	77409609	1.0						
chr16	21554679	21555179	0.9087	0.4148	0.0374	0.0284			
chrX	72123402	72123902	0.9469	0.3214					
chr17	78985866	78986366	0.9926	0.1214					
chr1	204466102	204466602	1.0						
chr9	109968221	109968721	1.0						
chr19	6967897	6968397	1.0						
chr15	75175557	75176057	1.0						
chr2	112784273	112784773	1.0						
chr2	54757525	54758025	1.0						
chr11	45922351	45922851	0.8403	0.542					
chr5	89435233	89435733	1.0						
chr6	106082663	106083163	1.0						
chr14	62078996	62079496	0.7674	0.6411					
chr17	46979021	46979521	1.0						
chr8	78805313	78805813	0.7666	0.6328	0.1088				
chr7	116683718	116684218	0.6537	0.6864	0.3188				
chr1	161726698	161727198	1.0						
chr3	194137453	194137953	0.7615	0.5453	0.0831	0.3403			
chr1	198633776	198634276	1.0						
chr2	168130352	168130852	1.0						
chr18	13576622	13577122	1.0						
chr1	206036626	206037126	1.0						
chr9	137454252	137454752	0.9887	0.15					
chr8	32575009	32575509	0.9971	0.036	0.0348	0.0571			
chr3	13014098	13014598	1.0						
chr10	77622769	77623269	0.4769	0.879					
chr9	98108639	98109139	1.0						
chr15	60845088	60845588	1.0						
chr17	1120529	1121029	1.0						
chr11	68002585	68003085	0.8586	0.5127					
chr17	32318830	32319330	1.0						
chr7	43572383	43572883	0.9986	0.0527					
chr1	13764876	13765376	1.0						
chr13	32545099	32545599	1.0						
chr14	55819616	55820116	0.5176	0.8556					
chr9	134391831	134392331	0.9583	0.2856					
chr6	7166924	7167424	0.989	0.1481					
chr6	169990040	169990540	0.9908	0.1351					
chr4	36192864	36193364	1.0						
chr22	24427681	24428181	0.5318	0.843	0.0811				
chr12	96444343	96444843	1.0						
chr2	238027589	238028089	0.6867	0.7269					
chr8	133505235	133505735	1.0						
chr6	161375470	161375970	1.0						
chr11	48011849	48012349	0.952	0.3061					
chr3	31802925	31803425	1.0						
chr22	38524310	38524810	1.0						
chr12	116400608	116401108	0.9818	0.1847	0.0452				
chr17	78778845	78779345	0.9984	0.057					
chr14	52267405	52267905	1.0						
chr20	63631336	63631836	1.0						
chr12	25039101	25039601	0.9849	0.0754	0.0826	0.132			
chr5	131067547	131068047	1.0						
chr9	79583842	79584342	0.9901	0.1385	0.0229				
chr22	42537076	42537576	1.0						
chr20	62603531	62604031	1.0						
chr20	44218397	44218897	0.9227	0.3856					
chr12	110088123	110088623	0.9989	0.0472					
chr20	58306148	58306648	1.0						
chr5	157743926	157744426	1.0						
chr1	115727862	115728362	0.999	0.0296	0.0345				
chr4	70715491	70715991	0.9941	0.1088					
chr21	33185814	33186314	1.0						
chr10	3852215	3852715	0.9945	0.1049					
chr22	41937667	41938167	1.0						
chr7	5412708	5413208	1.0						
chr3	72269983	72270483	0.9909	0.1346					
chr14	96888066	96888566	1.0						
chr3	71581426	71581926	1.0						
chr6	77292355	77292855	1.0						
chr5	115472677	115473177	1.0						
chr9	33677171	33677671	1.0						
chr4	15945464	15945964	1.0						
chr2	37390356	37390856	0.8438	0.5366					
chr1	167328777	167329277	0.844	0.5305	0.0786				
chr11	124069319	124069819	1.0						
chr20	16317909	16318409	0.9961	0.0887					
chr18	35158954	35159454	1.0						
chr11	77175837	77176337	1.0						
chr1	197838797	197839297	1.0						
chr1	55035785	55036285	1.0						
chr11	73542129	73542629	1.0						
chr17	17592762	17593262	1.0						
chr19	16143397	16143897	0.8272	0.5618					
chr22	24473349	24473849	0.9878	0.1556					
chr2	173056879	173057379	1.0						
chr6	72382750	72383250	0.8336	0.5523					
chr8	54304214	54304714	1.0						
chr21	31268043	31268543	1.0						
chr16	22788059	22788559	1.0						
chr5	140235661	140236161	0.9835	0.1809					
chrX	66018489	66018989	1.0						
chr3	194985143	194985643	1.0						
chr3	189393558	189394058	1.0						
chr17	21124007	21124507	1.0						
chr15	38688729	38689229	1.0						
chr1	87872620	87873120	1.0						
chr16	67116894	67117394	1.0						
chr7	90612971	90613471	1.0						
chr3	107521414	107521914	0.8283	0.5603					
chr10	72162940	72163440	1.0						
chr7	64304950	64305450	0.8325	0.5541					
chr13	40221289	40221789	1.0						
chr6	14897712	14898212	0.9978	0.0657					
chr15	70014836	70015336	0.9876	0.1572					
chr6	146784964	146785464	1.0						
chr4	123359572	123360072	1.0						
chr4	147741850	147742350	1.0						
chr8	141140189	141140689	0.9982	0.0591					
chr2	222611622	222612122	1.0						
chr3	160415594	160416094	1.0						
chr1	27636445	27636945	1.0						
chrX	47630139	47630639	0.9941	0.1088					
chr1	111205302	111205802	1.0						
chr15	85580242	85580742	0.9986	0.0528					
chr8	24367234	24367734	0.8811	0.4266	0.2042				
chr21	33388143	33388643	0.9867	0.1498	0.0629				
chr22	46007007	46007507	1.0						
chr17	6862703	6863203	1.0						
chr13	23810784	23811284	1.0						
chr2	203908264	203908764	0.9858	0.1679					
chr10	3178012	3178512	0.8574	0.5147					
chr6	106141788	106142288	1.0						
chr1	63530855	63531355	1.0						
chr1	226736302	226736802	1.0						
chr1	107954650	107955150	1.0						
chr19	54593355	54593855	0.9978	0.0496	0.043				
chr14	71400727	71401227	0.9382	0.3462					
chr11	9162019	9162519	1.0						
chr1	111473682	111474182	1.0						
chr17	77875853	77876353	0.9081	0.4188					
chr18	44526640	44527140	1.0						
chr14	91247837	91248337	1.0						
chr8	94949895	94950395	0.9234	0.3838					
chr10	132627805	132628305	1.0						
chr7	157874859	157875359	1.0						
chr22	26573211	26573711	0.9904	0.1362	0.0215				
chr12	66190251	66190751	1.0						
chr14	100677454	100677954	1.0						
chr11	59216806	59217306	0.616	0.7736	0.0845	0.035	0.0669	0.0963	
chr1	33032084	33032584	1.0						
chr10	124601896	124602396	0.9744	0.2248					
chr8	60816961	60817461	1.0						
chr10	38009994	38010494	1.0						
chr15	90594342	90594842	1.0						
chr17	8958506	8959006	1.0						
chr21	29217775	29218275	1.0						
chr10	18261588	18262088	1.0						
chr3	183516195	183516695	0.9976	0.0687					
chr5	149618668	149619168	1.0						
chr14	61475204	61475704	1.0						
chr16	81481287	81481787	0.992	0.1238	0.0231				
chr3	128478893	128479393	1.0						
chr10	30500887	30501387	1.0						
chr1	247007830	247008330	0.9989	0.0364	0.028				
chr5	179836640	179837140	1.0						
chr7	47586233	47586733	1.0						
chr6	116390510	116391010	1.0						
chr20	50384578	50385078	1.0						
chr7	150716251	150716751	1.0						
chr12	120292929	120293429	1.0						
chr2	218388497	218388997	1.0						
chr12	111834898	111835398	0.9946	0.1042					
chr3	42192770	42193270	0.9952	0.098					
chr19	16446862	16447362	0.9988	0.0486					
chr1	168360083	168360583	1.0						
chr2	237689424	237689924	1.0						
chr22	39658321	39658821	0.9094	0.4158					
chr12	27220251	27220751	1.0						
chr12	27762763	27763263	1.0						
chr10	69060886	69061386	0.9946	0.104					
chr1	28875088	28875588	1.0						
chr22	29083841	29084341	1.0						
chr2	45843112	45843612	1.0						
chr6	111441793	111442293	0.9913	0.1318					
chr5	136001528	136002028	0.982	0.1887					
chr2	32264161	32264661	1.0						
chr7	31688309	31688809	0.9718	0.2358					
chr19	3521056	3521556	1.0						
chr13	76884177	76884677	1.0						
chr5	178668531	178669031	0.8697	0.4937					
chr21	24339393	24339893	1.0						
chr6	148509749	148510249	1.0						
chr11	117805020	117805520	1.0						
chr22	16974346	16974846	1.0						
chr7	63900502	63901002	1.0						
chr7	135976516	135977016	0.8611	0.5084					
chr10	4053973	4054473	0.9917	0.1289					
chr12	56570102	56570602	0.7698	0.636	0.0537				
chr4	77586763	77587263	0.9995	0.0324					
chrX	120302375	120302875	1.0						
chr2	236550679	236551179	0.9341	0.3571					
chr16	23843052	23843552	1.0						
chr1	108130736	108131236	0.9828	0.1849					
chr3	194046893	194047393	0.9896	0.1235	0.0742				
chr19	10755114	10755614	1.0						
chr16	3258978	3259478	0.9973	0.0729					
chr4	83548418	83548918	1.0						
chr12	55650578	55651078	0.9727	0.2319					
chr17	76246456	76246956	1.0						
chr21	23887564	23888064	0.77	0.6381					
chr12	110088851	110089351	0.999	0.0444					
chr10	124611763	124612263	1.0						
chr9	131656345	131656845	0.7986	0.6019					
chr9	27588156	27588656	1.0						
chr4	2813973	2814473	1.0						
chr20	64079409	64079909	1.0						
chr7	155490902	155491402	1.0						
chr22	41931682	41932182	0.9893	0.1462					
chr4	38154538	38155038	1.0						
chr20	4082744	4083244	0.8398	0.5429					
chr19	46193615	46194115	1.0						
chr7	141889256	141889756	1.0						
chr12	63843762	63844262	1.0						
chr9	91516716	91517216	1.0						
chr14	54857802	54858302	0.9944	0.1052					
chr5	78109717	78110217	0.8978	0.4404					
chr19	38675522	38676022	1.0						
chr6	14729492	14729992	0.9522	0.3055					
chr10	13913861	13914361	1.0						
chr16	50714624	50715124	0.9653	0.261					
chr2	86040891	86041391	1.0						
chr2	238024988	238025488	1.0						
chr12	57147326	57147826	1.0						
chr17	73645041	73645541	1.0						
chr5	134714530	134715030	1.0						
chr11	65314550	65315050	1.0						
chr8	27371716	27372216	0.9993	0.0247	0.0286				
chr4	112085216	112085716	0.9936	0.1128					
chr14	20985559	20986059	1.0						
chr2	147297763	147298263	1.0						
chr1	3530743	3531243	1.0						
chr1	241982123	241982623	1.0						
chr18	74234625	74235125	1.0						
chr2	101308557	101309057	1.0						
chr5	119450503	119451003	1.0						
chr22	42962303	42962803	0.991	0.1342					
chr6	132354443	132354943	0.8752	0.4838					
chr3	158722846	158723346	1.0						
chr10	127854920	127855420	1.0						
chr20	63567846	63568346	1.0						
chr11	74953429	74953929	1.0						
chr19	3537554	3538054	1.0						
chr16	50039085	50039585	0.9875	0.1577					
chr11	78339988	78340488	1.0						
chr22	38953855	38954355	0.9948	0.1001	0.0138	0.0104			
chr1	203273854	203274354	0.9892	0.1404	0.0431				
chr6	13229663	13230163	1.0						
chr15	70475062	70475562	1.0						
chr1	160652083	160652583	1.0						
chr11	64448723	64449223	0.9926	0.1218					
chr15	25812041	25812541	1.0						
chr11	62557868	62558368	1.0						
chr6	146595899	146596399	0.9975	0.0574	0.0401				
chr20	25281536	25282036	0.9882	0.1511	0.0239				
chr1	161729939	161730439	1.0						
chr15	101180550	101181050	1.0						
chr11	67276888	67277388	1.0						
chr3	187188888	187189388	0.9504	0.3111					
chr8	55963229	55963729	1.0						
chr3	141660084	141660584	1.0						
chr2	160608663	160609163	1.0						
chr12	132476995	132477495	0.3226	0.9465					
chr17	49390391	49390891	0.4183	0.8927	0.1676				
chr20	34888449	34888949	1.0						
chr1	86429022	86429522	1.0						
chr14	20715355	20715855	0.561	0.822	0.0518	0.026	0.0792		
chr8	142368191	142368691	1.0						
chr2	37349190	37349690	1.0						
chr15	90184100	90184600	0.8201	0.5506	0.1558				
chr5	150774109	150774609	1.0						
chr10	71746408	71746908	0.9825	0.1863					
chr20	54090434	54090934	1.0						
chr3	127697382	127697882	1.0						
chr4	78644640	78645140	1.0						
chr10	112233411	112233911	1.0						
chr22	50272309	50272809	1.0						
chr5	151093943	151094443	1.0						
chr1	241964755	241965255	1.0						
chr2	233344423	233344923	1.0						
chr6	33027710	33028210	0.8369	0.5413	0.0505	0.0633			
chr12	26155650	26156150	0.3206	0.9472					
chr8	40009288	40009788	0.9944	0.1053					
chr4	113640907	113641407	0.9433	0.3319					
chr2	16628226	16628726	1.0						
chr4	987271	987771	1.0						
chr15	57868169	57868669	1.0						
chr3	100637056	100637556	1.0						
chr10	71878555	71879055	1.0						
chr5	78540274	78540774	0.9899	0.1419					
chr13	110528283	110528783	1.0						
chrX	20432884	20433384	0.9671	0.2543					
chr21	33071135	33071635	0.9965	0.0835					
chr12	62260583	62261083	1.0						
chr2	152030771	152031271	1.0						
chr15	31272840	31273340	0.9923	0.1238					
chr19	56113078	56113578	1.0						
chr19	43768188	43768688	1.0						
chr3	28989558	28990058	1.0						
chr17	74712733	74713233	0.9919	0.127					
chr1	91556002	91556502	1.0						
chrX	119579334	119579834	0.8547	0.5191					
chr20	32581265	32581765	1.0						
chr13	48791711	48792211	1.0						
chr11	71418676	71419176	1.0						
chr20	25863102	25863602	1.0						
chr4	2803627	2804127	1.0						
chr10	11684346	11684846	0.8806	0.4739					
chr4	113772901	113773401	1.0						
chr16	65739479	65739979	0.9962	0.0686	0.0544				
chr9	124264687	124265187	1.0						
chr6	14478199	14478699	1.0						
chr3	87272887	87273387	1.0						
chr9	89426646	89427146	1.0						
chr16	8850386	8850886	1.0						
chr2	152402898	152403398	1.0						
chr8	144003120	144003620	1.0						
chrX	48813546	48814046	1.0						
chr1	95117141	95117641	0.8056	0.5925					
chr9	99842808	99843308	1.0						
chrX	129758042	129758542	0.3539	0.9307	0.093				
chr1	180858343	180858843	1.0						
chr4	119202860	119203360	1.0						
chr11	119266413	119266913	1.0						
chr1	62352397	62352897	1.0						
chr13	46377456	46377956	0.8976	0.4407					
chr20	33724361	33724861	1.0						
chr9	84174400	84174900	0.9982	0.0593					
chr16	69567187	69567687	1.0						
chr1	172724892	172725392	1.0						
chr9	113154165	113154665	1.0						
chr1	206784337	206784837	0.543	0.8397					
chr3	191329025	191329525	0.812	0.5788	0.0759				
chr7	88396125	88396625	1.0						
chr3	193640237	193640737	1.0						
chr7	116030596	116031096	1.0						
chr1	45750445	45750945	1.0						
chr12	106774041	106774541	1.0						
chr1	233113558	233114058	0.9935	0.1136					
chr11	67374110	67374610	1.0						
